term_id,zh,en,entity_type,aliases,source_status,note,preferred,variant_group,variant_note,normalization_action,occurrence_count,train_count,dev_count,test_count,entity_type_all,translation_variants,ambiguity_flag,corrected_from_en,corrected_from_entity_type,correction_note,evidence_ids
TERM_TRAIN_0949,脉诊,pulse-taking,DIAGNOSIS,,extracted_from_train_entities_template_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0231; source_translation_variants=pulse-taking; source_entity_types=DIAGNOSIS; text_type=10_viscera_phase_zangfu_functions; evidence_ids=TCM_TRAIN_0231, TCM_TRAIN_0232",YES,TERM_TRAIN_VG_0949,single_form,template_preferred_applied,2,2,0,0,DIAGNOSIS,pulse-taking,NO,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0231, TCM_TRAIN_0232"
TERM_TRAIN_0950,脏器下垂,ptosis of internal organs,THERAPY,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0174; source_translation_variants=ptosis of internal organs; source_entity_types=THERAPY; text_type=08_six_channel_differentiation; 18_materia_medica_properties; evidence_ids=TCM_TRAIN_0174, TCM_TRAIN_0425",YES,TERM_TRAIN_VG_0950,single_form,unchanged,2,2,0,0,THERAPY,ptosis of internal organs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0174, TCM_TRAIN_0425"
TERM_TRAIN_0951,脏气清灵,pure Zang-Qi,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0651; source_translation_variants=pure Zang-Qi; source_entity_types=THERAPY; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0651,YES,TERM_TRAIN_VG_0951,single_form,unchanged,1,1,0,0,THERAPY,pure Zang-Qi,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0651
TERM_TRAIN_0952,脏腑,Zang-Fu organs,ORGAN_SYSTEM,viscera,extracted_from_train_entities_template_normalized,"occurrence_count=14; first_occurrence=TCM_TRAIN_0002; source_translation_variants=Zang-Fu organs; viscera; source_entity_types=ORGAN_SYSTEM; text_type=01_core_tcm_theory; 03_five_elements_zangfu; 04_zangfu_fu_organ_functions; 07_bagang_qi_blood_fluid_differentiation; 10_viscera_phase_zangfu_functions; 11_kidney_essence_jing_marrow; 12_qi_blood_body_fluid_relations; 13_six_exogenous_pathogens; 14_vital_pathogenic_qi_pathological_products; evidence_ids=TCM_TRAIN_0002, TCM_TRAIN_0041, TCM_TRAIN_0073, TCM_TRAIN_0074, TCM_TRAIN_0075, TCM_TRAIN_0077, TCM_TRAIN_0150, TCM_TRAIN_0227, TCM_TRAIN_0228, TCM_TRAIN_0242, TCM_TRAIN_0273, TCM_TRAIN_0291, TCM_TRAIN_0294, TCM_TRAIN_0302",YES,TERM_TRAIN_VG_0952,2 translation variant(s),template_preferred_applied; translation_variants_kept_as_aliases,14,14,0,0,ORGAN_SYSTEM,Zang-Fu organs; viscera,YES,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0002, TCM_TRAIN_0041, TCM_TRAIN_0073, TCM_TRAIN_0074, TCM_TRAIN_0075, TCM_TRAIN_0077, TCM_TRAIN_0150, TCM_TRAIN_0227, TCM_TRAIN_0228, TCM_TRAIN_0242, TCM_TRAIN_0273, TCM_TRAIN_0291, TCM_TRAIN_0294, TCM_TRAIN_0302"
TERM_TRAIN_0953,脏腑之气,Qi of Zang-Fu organs,DIAGNOSIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0397; source_translation_variants=Qi of Zang-Fu organs; source_entity_types=DIAGNOSIS; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0397,YES,TERM_TRAIN_VG_0953,single_form,unchanged,1,1,0,0,DIAGNOSIS,Qi of Zang-Fu organs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0397
TERM_TRAIN_0954,脏腑功能,visceral functions,PATHOGENESIS,Zang-Fu functions,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0636; source_translation_variants=visceral functions; Zang-Fu functions; source_entity_types=PATHOGENESIS; text_type=24_surgery_local_syndrome_terms; 31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0636, TCM_TRAIN_0915",YES,TERM_TRAIN_VG_0954,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,PATHOGENESIS,visceral functions; Zang-Fu functions,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0636, TCM_TRAIN_0915"
TERM_TRAIN_0955,脏腑功能减退,decline of Zang-Fu functions,MEDICINAL,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0422; source_translation_variants=decline of Zang-Fu functions; source_entity_types=MEDICINAL; text_type=18_materia_medica_properties; evidence_ids=TCM_TRAIN_0422,YES,TERM_TRAIN_VG_0955,single_form,unchanged,1,1,0,0,MEDICINAL,decline of Zang-Fu functions,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0422
TERM_TRAIN_0956,脏腑功能失调,Zang-Fu dysfunction,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0195; source_translation_variants=Zang-Fu dysfunction; source_entity_types=CONCEPT; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0195,YES,TERM_TRAIN_VG_0956,single_form,unchanged,1,1,0,0,CONCEPT,Zang-Fu dysfunction,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0195
TERM_TRAIN_0957,脏腑失养,malnutrition of Zang-Fu organs,MEDICINAL,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0434; source_translation_variants=malnutrition of Zang-Fu organs; source_entity_types=MEDICINAL; text_type=18_materia_medica_properties; evidence_ids=TCM_TRAIN_0434,YES,TERM_TRAIN_VG_0957,single_form,unchanged,1,1,0,0,MEDICINAL,malnutrition of Zang-Fu organs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0434
TERM_TRAIN_0958,脏腑娇嫩,delicate Zang-Fu organs,CONCEPT,delicacy of Zang-Fu organs,extracted_from_train_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0635; source_translation_variants=delicate Zang-Fu organs; delicacy of Zang-Fu organs; source_entity_types=CONCEPT; text_type=24_surgery_local_syndrome_terms; 25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0635, TCM_TRAIN_0636, TCM_TRAIN_0647",YES,TERM_TRAIN_VG_0958,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,3,3,0,0,CONCEPT,delicate Zang-Fu organs; delicacy of Zang-Fu organs,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0635, TCM_TRAIN_0636, TCM_TRAIN_0647"
TERM_TRAIN_0959,脏腑形体,Zang-Fu organs and body structures,DIAGNOSIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0916; source_translation_variants=Zang-Fu organs and body structures; source_entity_types=DIAGNOSIS; text_type=31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0916,YES,TERM_TRAIN_VG_0959,single_form,unchanged,1,1,0,0,DIAGNOSIS,Zang-Fu organs and body structures,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0916
TERM_TRAIN_0960,脏腑经络,Zang-Fu organs and meridians,MERIDIAN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0361; source_translation_variants=Zang-Fu organs and meridians; source_entity_types=MERIDIAN; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0361,YES,TERM_TRAIN_VG_0960,single_form,unchanged,1,1,0,0,MERIDIAN,Zang-Fu organs and meridians,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0361
TERM_TRAIN_0961,脑,brain,ORGAN,,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0059; source_translation_variants=brain; source_entity_types=ORGAN; text_type=03_five_elements_zangfu; evidence_ids=TCM_TRAIN_0059,YES,TERM_TRAIN_VG_0961,single_form,template_preferred_applied,1,1,0,0,ORGAN,brain,NO,,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0059
TERM_TRAIN_0962,脑积水,hydrocephalus,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0714; source_translation_variants=hydrocephalus; source_entity_types=PATHOGENESIS; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0714, TCM_TRAIN_0715",YES,TERM_TRAIN_VG_0962,single_form,unchanged,2,2,0,0,PATHOGENESIS,hydrocephalus,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0714, TCM_TRAIN_0715"
TERM_TRAIN_0963,脑髓,brain marrow,TISSUE,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0946; source_translation_variants=brain marrow; source_entity_types=TISSUE; text_type=32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0946, TCM_TRAIN_0947",YES,TERM_TRAIN_VG_0963,single_form,unchanged,2,2,0,0,TISSUE,brain marrow,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0946, TCM_TRAIN_0947"
TERM_TRAIN_0964,脓,pus,CONCEPT,,extracted_from_train_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0766; source_translation_variants=pus; source_entity_types=CONCEPT; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0766, TCM_TRAIN_0767, TCM_TRAIN_0771, TCM_TRAIN_0783",YES,TERM_TRAIN_VG_0964,single_form,unchanged,4,4,0,0,CONCEPT,pus,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0766, TCM_TRAIN_0767, TCM_TRAIN_0771, TCM_TRAIN_0783"
TERM_TRAIN_0965,脓已成,pus formation,CONCEPT,pus formed,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0770; source_translation_variants=pus formation; pus formed; source_entity_types=CONCEPT; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0770, TCM_TRAIN_0785",YES,TERM_TRAIN_VG_0965,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,CONCEPT,pus formation; pus formed,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0770, TCM_TRAIN_0785"
TERM_TRAIN_0966,脓液,pus,SUBSTANCE,,extracted_from_train_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0768; source_translation_variants=pus; source_entity_types=SUBSTANCE; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0768, TCM_TRAIN_0778, TCM_TRAIN_0786",YES,TERM_TRAIN_VG_0966,single_form,unchanged,3,3,0,0,SUBSTANCE,pus,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0768, TCM_TRAIN_0778, TCM_TRAIN_0786"
TERM_TRAIN_0967,脓液淡薄,thin pus,SUBSTANCE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0773; source_translation_variants=thin pus; source_entity_types=SUBSTANCE; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0773,YES,TERM_TRAIN_VG_0967,single_form,unchanged,1,1,0,0,SUBSTANCE,thin pus,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0773
TERM_TRAIN_0968,脓液稀薄,thin pus,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0743; source_translation_variants=thin pus; source_entity_types=PATHOGENESIS; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0743,YES,TERM_TRAIN_VG_0968,single_form,unchanged,1,1,0,0,PATHOGENESIS,thin pus,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0743
TERM_TRAIN_0969,脓液稠厚,thick pus,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0742; source_translation_variants=thick pus; source_entity_types=PATHOGENESIS; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; 28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0742, TCM_TRAIN_0772",YES,TERM_TRAIN_VG_0969,single_form,unchanged,2,2,0,0,PATHOGENESIS,thick pus,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0742, TCM_TRAIN_0772"
TERM_TRAIN_0970,脓液黄稠,yellow thick pus,SUBSTANCE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0984; source_translation_variants=yellow thick pus; source_entity_types=SUBSTANCE; text_type=32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0984,YES,TERM_TRAIN_VG_0970,single_form,unchanged,1,1,0,0,SUBSTANCE,yellow thick pus,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0984
TERM_TRAIN_0971,脓色晦暗,dim-colored pus,DIAGNOSIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0983; source_translation_variants=dim-colored pus; source_entity_types=DIAGNOSIS; text_type=32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0983,YES,TERM_TRAIN_VG_0971,single_form,unchanged,1,1,0,0,DIAGNOSIS,dim-colored pus,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0983
TERM_TRAIN_0972,脓苔,pus coating,DIAGNOSIS,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0774; source_translation_variants=pus coating; source_entity_types=DIAGNOSIS; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0774, TCM_TRAIN_0775",YES,TERM_TRAIN_VG_0972,single_form,unchanged,2,2,0,0,DIAGNOSIS,pus coating,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0774, TCM_TRAIN_0775"
TERM_TRAIN_0973,脾,spleen,ORGAN,,extracted_from_train_entities_template_normalized,"occurrence_count=14; first_occurrence=TCM_TRAIN_0029; source_translation_variants=spleen; source_entity_types=ORGAN; text_type=02_qi_blood_body_fluid; 03_five_elements_zangfu; 06_meridians_etiology; 07_bagang_qi_blood_fluid_differentiation; 25_five_viscera_external_manifestations; 28_zangfu_interrelationships; 31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0029, TCM_TRAIN_0030, TCM_TRAIN_0031, TCM_TRAIN_0032, TCM_TRAIN_0050, TCM_TRAIN_0051, TCM_TRAIN_0112, TCM_TRAIN_0118, TCM_TRAIN_0153, TCM_TRAIN_0643, TCM_TRAIN_0796, TCM_TRAIN_0797, TCM_TRAIN_0798, TCM_TRAIN_0930",YES,TERM_TRAIN_VG_0973,single_form,template_preferred_applied,14,14,0,0,ORGAN,spleen,NO,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0029, TCM_TRAIN_0030, TCM_TRAIN_0031, TCM_TRAIN_0032, TCM_TRAIN_0050, TCM_TRAIN_0051, TCM_TRAIN_0112, TCM_TRAIN_0118, TCM_TRAIN_0153, TCM_TRAIN_0643, TCM_TRAIN_0796, TCM_TRAIN_0797, TCM_TRAIN_0798, TCM_TRAIN_0930"
TERM_TRAIN_0974,脾不升清,failure of the spleen to raise the clear,THERAPY,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0851; source_translation_variants=failure of the spleen to raise the clear; source_entity_types=THERAPY; text_type=30_medicinals_formulas_therapeutic_methods; evidence_ids=TCM_TRAIN_0851, TCM_TRAIN_0852",YES,TERM_TRAIN_VG_0974,single_form,unchanged,2,2,0,0,THERAPY,failure of the spleen to raise the clear,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0851, TCM_TRAIN_0852"
TERM_TRAIN_0975,脾不统血,failure of the spleen to control blood,SUBSTANCE,,extracted_from_train_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0217; source_translation_variants=failure of the spleen to control blood; source_entity_types=SUBSTANCE; text_type=09_wei_qi_ying_xue_sanjiao; 30_medicinals_formulas_therapeutic_methods; evidence_ids=TCM_TRAIN_0217, TCM_TRAIN_0853, TCM_TRAIN_0854",YES,TERM_TRAIN_VG_0975,single_form,unchanged,3,3,0,0,SUBSTANCE,failure of the spleen to control blood,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0217, TCM_TRAIN_0853, TCM_TRAIN_0854"
TERM_TRAIN_0976,脾为生痰之源,the spleen is the source of phlegm production,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0886; source_translation_variants=the spleen is the source of phlegm production; source_entity_types=PATHOGEN; text_type=30_medicinals_formulas_therapeutic_methods; evidence_ids=TCM_TRAIN_0886,YES,TERM_TRAIN_VG_0976,single_form,unchanged,1,1,0,0,PATHOGEN,the spleen is the source of phlegm production,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0886
TERM_TRAIN_0977,脾之精微,essence of the spleen,SUBSTANCE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0642; source_translation_variants=essence of the spleen; source_entity_types=SUBSTANCE; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0642,YES,TERM_TRAIN_VG_0977,single_form,unchanged,1,1,0,0,SUBSTANCE,essence of the spleen,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0642
TERM_TRAIN_0978,脾喜燥恶湿,the spleen likes dryness and dislikes dampness,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0890; source_translation_variants=the spleen likes dryness and dislikes dampness; source_entity_types=PATHOGEN; text_type=30_medicinals_formulas_therapeutic_methods; evidence_ids=TCM_TRAIN_0890,YES,TERM_TRAIN_VG_0978,single_form,unchanged,1,1,0,0,PATHOGEN,the spleen likes dryness and dislikes dampness,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0890
TERM_TRAIN_0979,脾失健运,failure of the spleen to transport properly,MEDICINAL,failure of the spleen to transport; failure of spleen transportation,extracted_from_train_entities_auto_normalized,"occurrence_count=5; first_occurrence=TCM_TRAIN_0202; source_translation_variants=failure of the spleen to transport properly; failure of the spleen to transport; failure of spleen transportation; source_entity_types=MEDICINAL; text_type=09_wei_qi_ying_xue_sanjiao; 19_formula_compatibility_categories; 20_medicinal_categories_functions; 25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0202, TCM_TRAIN_0473, TCM_TRAIN_0518, TCM_TRAIN_0670, TCM_TRAIN_0671",YES,TERM_TRAIN_VG_0979,3 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,5,5,0,0,MEDICINAL,failure of the spleen to transport properly; failure of the spleen to transport; failure of spleen transportation,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0202, TCM_TRAIN_0473, TCM_TRAIN_0518, TCM_TRAIN_0670, TCM_TRAIN_0671"
TERM_TRAIN_0980,脾失健运易生痰湿,failure of spleen transportation easily produces phlegm-dampness,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0886; source_translation_variants=failure of spleen transportation easily produces phlegm-dampness; source_entity_types=PATHOGEN; text_type=30_medicinals_formulas_therapeutic_methods; evidence_ids=TCM_TRAIN_0886,YES,TERM_TRAIN_VG_0980,single_form,unchanged,1,1,0,0,PATHOGEN,failure of spleen transportation easily produces phlegm-dampness,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0886
TERM_TRAIN_0981,脾常不足,deficient in the spleen,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0640; source_translation_variants=deficient in the spleen; source_entity_types=CONCEPT; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0640,YES,TERM_TRAIN_VG_0981,single_form,unchanged,1,1,0,0,CONCEPT,deficient in the spleen,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0640
TERM_TRAIN_0982,脾气,spleen-Qi,SUBSTANCE,Spleen-Qi,extracted_from_train_entities_template_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0030; source_translation_variants=spleen-Qi; Spleen-Qi; source_entity_types=SUBSTANCE; text_type=02_qi_blood_body_fluid; 03_five_elements_zangfu; 31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0030, TCM_TRAIN_0052, TCM_TRAIN_0936",YES,TERM_TRAIN_VG_0982,2 translation variant(s),template_preferred_applied; translation_variants_kept_as_aliases,3,3,0,0,SUBSTANCE,spleen-Qi; Spleen-Qi,YES,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0030, TCM_TRAIN_0052, TCM_TRAIN_0936"
TERM_TRAIN_0983,脾气不足,insufficiency of spleen-Qi,SUBSTANCE,insufficiency of Spleen-Qi,extracted_from_train_entities_auto_normalized,"occurrence_count=6; first_occurrence=TCM_TRAIN_0466; source_translation_variants=insufficiency of spleen-Qi; insufficiency of Spleen-Qi; source_entity_types=SUBSTANCE; text_type=19_formula_compatibility_categories; 26_emotion_diet_labor_etiology; 29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0466, TCM_TRAIN_0468, TCM_TRAIN_0698, TCM_TRAIN_0699, TCM_TRAIN_0847, TCM_TRAIN_0848",YES,TERM_TRAIN_VG_0983,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,6,6,0,0,SUBSTANCE,insufficiency of spleen-Qi; insufficiency of Spleen-Qi,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0466, TCM_TRAIN_0468, TCM_TRAIN_0698, TCM_TRAIN_0699, TCM_TRAIN_0847, TCM_TRAIN_0848"
TERM_TRAIN_0984,脾气虚,Spleen-Qi deficiency,SUBSTANCE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0215; source_translation_variants=Spleen-Qi deficiency; source_entity_types=SUBSTANCE; text_type=09_wei_qi_ying_xue_sanjiao; evidence_ids=TCM_TRAIN_0215,YES,TERM_TRAIN_VG_0984,single_form,unchanged,1,1,0,0,SUBSTANCE,Spleen-Qi deficiency,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0215
TERM_TRAIN_0985,脾气虚证,syndrome of insufficiency of the spleen-Qi,SYNDROME,spleen-Qi deficiency syndrome,extracted_from_train_entities_template_normalized,"occurrence_count=5; first_occurrence=TCM_TRAIN_0466; source_translation_variants=spleen-Qi deficiency syndrome; source_entity_types=SYNDROME; text_type=19_formula_compatibility_categories; 24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0466, TCM_TRAIN_0467, TCM_TRAIN_0468, TCM_TRAIN_0605, TCM_TRAIN_0606",YES,TERM_TRAIN_VG_0985,single_form,template_preferred_applied; source_variants_kept_as_aliases,5,5,0,0,SYNDROME,spleen-Qi deficiency syndrome,NO,spleen-Qi deficiency syndrome,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0466, TCM_TRAIN_0467, TCM_TRAIN_0468, TCM_TRAIN_0605, TCM_TRAIN_0606"
TERM_TRAIN_0986,脾肺功能失调,dysfunction of the spleen and lungs,CONCEPT,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0662; source_translation_variants=dysfunction of the spleen and lungs; source_entity_types=CONCEPT; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0662, TCM_TRAIN_0663",YES,TERM_TRAIN_VG_0986,single_form,unchanged,2,2,0,0,CONCEPT,dysfunction of the spleen and lungs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0662, TCM_TRAIN_0663"
TERM_TRAIN_0987,脾肾,spleen and kidneys,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0127; source_translation_variants=spleen and kidneys; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0127,YES,TERM_TRAIN_VG_0987,single_form,unchanged,1,1,0,0,CONCEPT,spleen and kidneys,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0127
TERM_TRAIN_0988,脾肾阳虚,Yang deficiency of spleen and kidneys,SUBSTANCE,,extracted_from_train_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0523; source_translation_variants=Yang deficiency of spleen and kidneys; source_entity_types=SUBSTANCE; text_type=21_bagang_acupoint_palpation; 32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0523, TCM_TRAIN_0525, TCM_TRAIN_0991",YES,TERM_TRAIN_VG_0988,single_form,unchanged,3,3,0,0,SUBSTANCE,Yang deficiency of spleen and kidneys,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0523, TCM_TRAIN_0525, TCM_TRAIN_0991"
TERM_TRAIN_0989,脾肾阳虚证,Yang deficiency of spleen and kidneys syndrome,SYNDROME,,extracted_from_train_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0523; source_translation_variants=Yang deficiency of spleen and kidneys syndrome; source_entity_types=SYNDROME; text_type=21_bagang_acupoint_palpation; evidence_ids=TCM_TRAIN_0523, TCM_TRAIN_0524, TCM_TRAIN_0525",YES,TERM_TRAIN_VG_0989,single_form,unchanged,3,3,0,0,SYNDROME,Yang deficiency of spleen and kidneys syndrome,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0523, TCM_TRAIN_0524, TCM_TRAIN_0525"
