id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities,entities_eval,entities_model,entities_gold
TCM_TEST_0015,test,阳胜则热，阴胜则寒。,阳胜则热，阴胜则寒。,"Excess of Yang produces heat, while excess of Yin produces cold.",The Yang triumph is hot and the Yin triumph is cold.,The Yang triumph is hot and the Yin triumph is cold.,The Yang triumph is hot and the Yin triumph is cold.,The Yang triumph is hot and the Yin triumph is cold.,False,"[{""zh"": ""阳胜"", ""en"": ""excess of Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴胜"", ""en"": ""excess of Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""阳胜"", ""en"": ""excess of Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴胜"", ""en"": ""excess of Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""阳胜"", ""en"": ""excess of Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴胜"", ""en"": ""excess of Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0016,test,阳虚则寒，阴虚则热。,阳虚则寒，阴虚则热。,"Yang deficiency produces cold, while Yin deficiency produces heat.",Yang-Qi is cold and Yin-Qi is hot.,Yang-Qi is cold and Yin-Qi is hot.,Yang-Qi is cold and Yin-Qi is hot.,Yang-Qi is cold and Yin-Qi is hot.,False,"[{""zh"": ""阳虚"", ""en"": ""Yang deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴虚"", ""en"": ""Yin deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""阳虚"", ""en"": ""Yang deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴虚"", ""en"": ""Yin deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""阳虚"", ""en"": ""Yang deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""阴虚"", ""en"": ""Yin deficiency"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阳虚"", ""en"": ""Yang deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴虚"", ""en"": ""Yin deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0017,test,木具有生长和条达的特性。,木具有生长和条达的特性。,Wood has the properties of growth and free unfolding.,Wood has the characteristics of growth and metrology.,Wood has the characteristics of growth and metrology.,Wood has the characteristics of growth and metrology.,Wood has the characteristics of growth and metrology.,False,"[{""zh"": ""生长"", ""en"": ""growth"", ""type"": ""CONCEPT""}, {""zh"": ""条达"", ""en"": ""free unfolding"", ""type"": ""PATHOGENESIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""生长"", ""en"": ""growth"", ""type"": ""CONCEPT""}, {""zh"": ""条达"", ""en"": ""free unfolding"", ""type"": ""PATHOGENESIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}, {""zh"": ""条达"", ""en"": ""free unfolding"", ""type"": ""PATHOGENESIS""}]","[{""zh"": ""生长"", ""en"": ""growth"", ""type"": ""CONCEPT""}, {""zh"": ""条达"", ""en"": ""free unfolding"", ""type"": ""PATHOGENESIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]"
TCM_TEST_0018,test,火具有温热和升腾的特性。,火具有温热和升腾的特性。,Fire has the properties of warmth and upward flaring.,Fire has the characteristics of warmness and heating.,Fire has the characteristics of warmness and heating.,Fire has the characteristics of warmness and heating.,Fire has the characteristics of warmness and heating.,False,"[{""zh"": ""温热"", ""en"": ""warmth"", ""type"": ""THERAPY""}, {""zh"": ""升腾"", ""en"": ""upward flaring"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""温热"", ""en"": ""warmth"", ""type"": ""THERAPY""}, {""zh"": ""升腾"", ""en"": ""upward flaring"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""温热"", ""en"": ""warmth"", ""type"": ""THERAPY""}]","[{""zh"": ""温热"", ""en"": ""warmth"", ""type"": ""THERAPY""}, {""zh"": ""升腾"", ""en"": ""upward flaring"", ""type"": ""CONCEPT""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0019,test,土具有生化和承载的特性。,土具有生化和承载的特性。,"Earth has the properties of generation, transformation and reception.",The earth has the characteristics of virulent and carrying.,The earth has the characteristics of virulent and carrying.,The earth has the characteristics of virulent and carrying.,The earth has the characteristics of virulent and carrying.,False,"[{""zh"": ""承载"", ""en"": ""reception"", ""type"": ""CONCEPT""}, {""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]","[{""zh"": ""承载"", ""en"": ""reception"", ""type"": ""CONCEPT""}, {""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]","[{""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]","[{""zh"": ""生化"", ""en"": ""generation and transformation"", ""type"": ""THERAPY""}, {""zh"": ""承载"", ""en"": ""reception"", ""type"": ""CONCEPT""}, {""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]"
TCM_TEST_0020,test,金具有肃降和收敛的特性。,金具有肃降和收敛的特性。,"Metal has the properties of purification, descending and astringing.",Gold has the characteristics of stifling and condensing.,Gold has the characteristics of stifling and condensing.,Gold has the characteristics of stifling and condensing.,Gold has the characteristics of stifling and condensing.,False,"[{""zh"": ""肃降"", ""en"": ""descending"", ""type"": ""FUNCTION""}, {""zh"": ""收敛"", ""en"": ""astringing"", ""type"": ""DIAGNOSIS""}, {""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}]","[{""zh"": ""肃降"", ""en"": ""descending"", ""type"": ""FUNCTION""}, {""zh"": ""收敛"", ""en"": ""astringing"", ""type"": ""DIAGNOSIS""}, {""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}]","[{""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}, {""zh"": ""肃降"", ""en"": ""descending"", ""type"": ""FUNCTION""}, {""zh"": ""收敛"", ""en"": ""astringing"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肃降"", ""en"": ""descending"", ""type"": ""FUNCTION""}, {""zh"": ""收敛"", ""en"": ""astringing"", ""type"": ""DIAGNOSIS""}, {""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}]"
TCM_TEST_0021,test,水具有滋润和下行的特性。,水具有滋润和下行的特性。,Water has the properties of moistening and flowing downward.,Water has the character of nourishing and lowering.,Water has the character of nourishing and lowering.,Water has the character of nourishing and lowering.,Water has the character of nourishing and lowering.,False,"[{""zh"": ""滋润"", ""en"": ""moistening"", ""type"": ""CONCEPT""}, {""zh"": ""下行"", ""en"": ""flowing downward"", ""type"": ""THERAPY""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""滋润"", ""en"": ""moistening"", ""type"": ""CONCEPT""}, {""zh"": ""下行"", ""en"": ""flowing downward"", ""type"": ""THERAPY""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""滋润"", ""en"": ""moistening"", ""type"": ""CONCEPT""}, {""zh"": ""下行"", ""en"": ""flowing downward"", ""type"": ""THERAPY""}, {""zh"": ""下"", ""en"": ""lower"", ""type"": ""THERAPY""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0022,test,母病可以影响子脏。,母病可以影响子脏。,Disease of the mother organ can affect the child organ.,Mother disease can affect the organs of children.,Mother disease can affect the organs of children.,Mother disease can affect the organs of child organ.,Mother disease can affect the organs of children.,False,"[{""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}]","[{""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}]",[],"[{""zh"": ""母病"", ""en"": ""disease of mother organ"", ""type"": ""DISEASE""}, {""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}]"
TCM_TEST_0023,test,子病也可以影响母脏。,子病也可以影响母脏。,Disease of the child organ can also affect the mother organ.,Qi disease can also affect maternal organs.,Qi disease can also affect maternal organs.,Qi disease can also affect mother organ.,Qi disease can also affect maternal organs.,False,"[{""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}]","[{""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}]",[],"[{""zh"": ""子病"", ""en"": ""disease of child organ"", ""type"": ""DISEASE""}, {""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}]"
TCM_TEST_0024,test,补母法用于治疗子脏虚证。,补母法用于治疗子脏虚证。,Reinforcing the mother is used to treat deficiency syndrome of the child organ.,The mother-to-child method is used to treat son-to-child defection.,The mother-to-child method is used to treat son-to-child defection.,The mother-to-child method is used to treat son-to-child defection.,The mother-to-child method is used to treat son-to-child defection.,False,"[{""zh"": ""补母法"", ""en"": ""reinforcing the mother"", ""type"": ""THERAPY""}, {""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}, {""zh"": ""虚证"", ""en"": ""deficiency syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""补母法"", ""en"": ""reinforcing the mother"", ""type"": ""THERAPY""}, {""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}, {""zh"": ""虚证"", ""en"": ""deficiency syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""虚证"", ""en"": ""deficiency syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""补母法"", ""en"": ""reinforcing the mother"", ""type"": ""THERAPY""}, {""zh"": ""子脏"", ""en"": ""child organ"", ""type"": ""ORGAN""}, {""zh"": ""虚证"", ""en"": ""deficiency syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0025,test,泻子法用于治疗母脏实证。,泻子法用于治疗母脏实证。,Reducing the child is used to treat excess syndrome of the mother organ.,The Qi method is used to treat mother-genesis extenuation.,The Qi method is used to treat mother-genesis extenuation.,The Qi method is used to treat mother-genesis extenuation.,The Qi method is used to treat mother-genesis extenuation.,False,"[{""zh"": ""泻子法"", ""en"": ""reducing the child"", ""type"": ""THERAPY""}, {""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}, {""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""泻子法"", ""en"": ""reducing the child"", ""type"": ""THERAPY""}, {""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}, {""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}]","[{""zh"": ""泻子法"", ""en"": ""reducing the child"", ""type"": ""THERAPY""}, {""zh"": ""母脏"", ""en"": ""mother organ"", ""type"": ""ORGAN""}, {""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0026,test,滋水涵木法通过滋肾阴以养肝阴。,滋水涵木法通过滋肾阴以养肝阴。,Nourishing water to moisten wood nourishes liver Yin by enriching kidney Yin.,The method of quenching water covers wood by feeding kidney Qi to feed liver Qi.,The method of quenching water covers wood by feeding kidney Qi to feed liver Qi.,The method of quenching water covers wood by feeding kidney Yin to feed liver Yin.,The method of quenching water covers wood by feeding kidney Qi to feed liver Qi.,False,"[{""zh"": ""滋水涵木"", ""en"": ""nourishing water to moisten wood"", ""type"": ""CONCEPT""}, {""zh"": ""肾阴"", ""en"": ""kidney Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝阴"", ""en"": ""liver Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""滋水涵木"", ""en"": ""nourishing water to moisten wood"", ""type"": ""CONCEPT""}, {""zh"": ""肾阴"", ""en"": ""kidney Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝阴"", ""en"": ""liver Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""肾阴"", ""en"": ""kidney Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]","[{""zh"": ""滋水涵木"", ""en"": ""nourishing water to moisten wood"", ""type"": ""CONCEPT""}, {""zh"": ""肾阴"", ""en"": ""kidney Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝阴"", ""en"": ""liver Yin"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴"", ""en"": ""Yin"", ""type"": ""CONCEPT""}]"
TCM_TEST_0027,test,益火补土法通过温肾阳以助脾阳。,益火补土法通过温肾阳以助脾阳。,Benefiting fire to reinforce earth assists spleen Yang by warming kidney Yang.,The method of supplanting the earth by warming kidneys and Yang contributes to spleen and Yang.,The method of supplanting the earth by warming kidneys and Yang contributes to spleen and Yang.,The method of supplanting the earth by warming kidney Yang Yang contributes to spleen Yang Yang.,The method of supplanting the earth by warming kidneys and Yang contributes to spleen and Yang.,False,"[{""zh"": ""益火补土"", ""en"": ""benefiting fire to reinforce earth"", ""type"": ""THERAPY""}, {""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""益火补土"", ""en"": ""benefiting fire to reinforce earth"", ""type"": ""THERAPY""}, {""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}]","[{""zh"": ""益火补土"", ""en"": ""benefiting fire to reinforce earth"", ""type"": ""THERAPY""}, {""zh"": ""肾阳"", ""en"": ""kidney Yang"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]"
TCM_TEST_0028,test,金水相生法同时滋养肺肾。,金水相生法同时滋养肺肾。,Mutual promotion of metal and water nourishes the lungs and kidneys simultaneously.,The golden-water-commodity method feeds the lungs and kidneys simultaneously.,The golden-water-commodity method feeds the lungs and kidneys simultaneously.,The golden-water-commodity method feeds the lungs and kidneys simultaneously.,The golden-water-commodity method feeds the lungs and kidneys simultaneously.,False,"[{""zh"": ""金水相生"", ""en"": ""mutual promotion of metal and water"", ""type"": ""CONCEPT""}, {""zh"": ""肺肾"", ""en"": ""lungs and kidneys"", ""type"": ""DIAGNOSIS""}, {""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""金水相生"", ""en"": ""mutual promotion of metal and water"", ""type"": ""CONCEPT""}, {""zh"": ""肺肾"", ""en"": ""lungs and kidneys"", ""type"": ""DIAGNOSIS""}, {""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]","[{""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""肺肾"", ""en"": ""lungs and kidneys"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""金水相生"", ""en"": ""mutual promotion of metal and water"", ""type"": ""CONCEPT""}, {""zh"": ""肺肾"", ""en"": ""lungs and kidneys"", ""type"": ""DIAGNOSIS""}, {""zh"": ""金"", ""en"": ""metal"", ""type"": ""ELEMENT""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0029,test,培土生金法通过健脾益气以补肺气。,培土生金法通过健脾益气以补肺气。,Building up earth to generate metal replenishes lung Qi by strengthening the spleen and Qi.,The method of nurturing soil to produce gold supplements lung Qi through healthy spleen and spleen.,The method of nurturing soil to produce gold supplements lung Qi through healthy spleen and spleen.,The method of nurturing soil to produce gold supplements lung Qi through healthy spleen and spleen.,The method of nurturing soil to produce gold supplements lung Qi through healthy spleen and spleen.,False,"[{""zh"": ""培土生金"", ""en"": ""building up earth to generate metal"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]","[{""zh"": ""培土生金"", ""en"": ""building up earth to generate metal"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]","[{""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""培土生金"", ""en"": ""building up earth to generate metal"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""健脾"", ""en"": ""strengthening spleen"", ""type"": ""CONCEPT""}, {""zh"": ""土"", ""en"": ""earth"", ""type"": ""ELEMENT""}]"
TCM_TEST_0030,test,抑木扶土法通过疏肝健脾调和肝脾。,抑木扶土法通过疏肝健脾调和肝脾。,Inhibiting wood to support earth harmonizes the liver and spleen by soothing the liver and strengthening the spleen.,The method of quenching wood and nurturing soil takes the form of profane liver spleen and liver spleen.,The method of quenching wood and nurturing soil takes the form of profane liver spleen and liver spleen.,The method of quenching wood and nurturing soil takes the form of profane liver spleen and liver spleen.,The method of quenching wood and nurturing soil takes the form of profane liver spleen and liver spleen.,False,"[{""zh"": ""抑木扶土"", ""en"": ""inhibiting wood to support earth"", ""type"": ""CONCEPT""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""抑木扶土"", ""en"": ""inhibiting wood to support earth"", ""type"": ""CONCEPT""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""抑木扶土"", ""en"": ""inhibiting wood to support earth"", ""type"": ""CONCEPT""}, {""zh"": ""疏肝"", ""en"": ""soothing liver"", ""type"": ""CONCEPT""}, {""zh"": ""健脾"", ""en"": ""strengthening spleen"", ""type"": ""CONCEPT""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]"
TCM_TEST_0031,test,佐金平木法通过清肃肺气制约肝木。,佐金平木法通过清肃肺气制约肝木。,Assisting metal to subdue wood restrains liver wood by purifying lung Qi.,The Qin-Ping Wood method limits liver wood by purging lungs and Qi.,The Qin-Ping Wood method limits liver wood by purging lungs and Qi.,The Qin-Ping Wood method limits liver wood by purging lung Qi.,The Qin-Ping Wood method limits liver wood by purging lungs and Qi.,False,"[{""zh"": ""佐金平木"", ""en"": ""assisting metal to subdue wood"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝木"", ""en"": ""liver wood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""佐金平木"", ""en"": ""assisting metal to subdue wood"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝木"", ""en"": ""liver wood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""佐金平木"", ""en"": ""assisting metal to subdue wood"", ""type"": ""CONCEPT""}, {""zh"": ""肺气"", ""en"": ""lung Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肝木"", ""en"": ""liver wood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]"
TCM_TEST_0032,test,泻南补北法通过泻心火以滋肾水。,泻南补北法通过泻心火以滋肾水。,Draining the south and tonifying the north nourishes kidney water by purging heart fire.,The north-to-south law supplements the north with Qi heart fire in order to quench kidney water.,The north-to-south law supplements the north with Qi heart fire in order to quench kidney water.,The north-to-south law supplements the north with Qi heart fire in order to quench kidney water.,The north-to-south law supplements the north with Qi heart fire in order to quench kidney water.,False,"[{""zh"": ""心火"", ""en"": ""heart fire"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肾水"", ""en"": ""kidney water"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""心火"", ""en"": ""heart fire"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肾水"", ""en"": ""kidney water"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""心火"", ""en"": ""heart fire"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肾水"", ""en"": ""kidney water"", ""type"": ""CONCEPT""}]","[{""zh"": ""泻南补北"", ""en"": ""draining south and tonifying north"", ""type"": ""THERAPY""}, {""zh"": ""心火"", ""en"": ""heart fire"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肾水"", ""en"": ""kidney water"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0033,test,心主血脉依赖心气推动血行。,心主血脉依赖心气推动血行。,The heart governs blood and vessels by relying on heart Qi to propel blood circulation.,Hearts and blood vessels rely on heart and Qi to drive blood lines.,Hearts and blood vessels rely on heart and Qi to drive blood lines.,Hearts and blood and vessels rely on heart Qi to drive blood lines.,Hearts and blood vessels rely on heart and Qi to drive blood lines.,False,"[{""zh"": ""血脉"", ""en"": ""blood and vessels"", ""type"": ""TISSUE""}, {""zh"": ""心气"", ""en"": ""heart Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血行"", ""en"": ""blood circulation"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""血脉"", ""en"": ""blood and vessels"", ""type"": ""TISSUE""}, {""zh"": ""心气"", ""en"": ""heart Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血行"", ""en"": ""blood circulation"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心气"", ""en"": ""heart Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""血脉"", ""en"": ""blood and vessels"", ""type"": ""TISSUE""}, {""zh"": ""心气"", ""en"": ""heart Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血行"", ""en"": ""blood circulation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""动"", ""en"": ""motion"", ""type"": ""CONCEPT""}]"
TCM_TEST_0034,test,心神失养可导致精神活动异常。,心神失养可导致精神活动异常。,Malnutrition of the mind can lead to abnormal mental activities.,Deficiencies in the heart and spirit can cause abnormal mental activity.,Deficiencies in the heart and spirit can cause abnormal mental activity.,Deficiencies in the heart and spirit can cause abnormal mental activities.,Deficiencies in the heart and spirit can cause abnormal mental activity.,False,"[{""zh"": ""精神活动"", ""en"": ""mental activities"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神失养"", ""en"": ""malnutrition of the mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""精神活动"", ""en"": ""mental activities"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神失养"", ""en"": ""malnutrition of the mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心神失养"", ""en"": ""malnutrition of the mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""精神活动"", ""en"": ""mental activities"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神失养"", ""en"": ""malnutrition of the mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""动"", ""en"": ""motion"", ""type"": ""CONCEPT""}]"
TCM_TEST_0035,test,肺为娇脏，易受外邪侵袭。,肺为娇脏，易受外邪侵袭。,The lungs are delicate organs and are easily invaded by exogenous pathogens.,The lungs are delicate and vulnerable to external evils.,The lungs are delicate and vulnerable to external evils.,The lungs are delicate organ vulnerable to external evils.,The lungs are delicate and vulnerable to external evils.,False,"[{""zh"": ""娇脏"", ""en"": ""delicate organ"", ""type"": ""ORGAN""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}]","[{""zh"": ""娇脏"", ""en"": ""delicate organ"", ""type"": ""ORGAN""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}]","[{""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]","[{""zh"": ""娇脏"", ""en"": ""delicate organ"", ""type"": ""ORGAN""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}]"
