term_id,zh,en,entity_type,aliases,source_status,note,preferred,variant_group,variant_note,normalization_action,occurrence_count,train_count,dev_count,test_count,entity_type_all,translation_variants,ambiguity_flag,corrected_from_en,corrected_from_entity_type,correction_note,evidence_ids
TERM_ALL_1643,迟脉,slow pulse,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0261; source_translation_variants=slow pulse; source_entity_types=DIAGNOSIS; text_type=12_qi_blood_body_fluid_relations; evidence_ids=TCM_TRAIN_0261,YES,TERM_ALL_VG_1643,single_form,unchanged,1,1,0,0,DIAGNOSIS,slow pulse,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0261
TERM_ALL_1644,迫血外溢,force blood outward,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0029; source_translation_variants=force blood outward; source_entity_types=PATHOGENESIS; text_type=01_core_theory_zangfu_pathogenesis; evidence_ids=TCM_DEV_0029,YES,TERM_ALL_VG_1644,single_form,unchanged,1,0,1,0,PATHOGENESIS,force blood outward,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0029
TERM_ALL_1645,迫血妄行,reckless movement of blood,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0177; source_translation_variants=reckless movement of blood; source_entity_types=PATHOGENESIS; text_type=08_six_channel_differentiation; 18_materia_medica_properties; 31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0177, TCM_TRAIN_0440, TCM_TRAIN_0913, TCM_TRAIN_0914",YES,TERM_ALL_VG_1645,single_form,unchanged,4,4,0,0,PATHOGENESIS,reckless movement of blood,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0177, TCM_TRAIN_0440, TCM_TRAIN_0913, TCM_TRAIN_0914"
TERM_ALL_1646,逆象,unfavorable sign,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0187; source_translation_variants=unfavorable sign; source_entity_types=DIAGNOSIS; text_type=04_diagnostics_symptoms_syndromes; evidence_ids=TCM_DEV_0187,YES,TERM_ALL_VG_1646,single_form,unchanged,1,0,1,0,DIAGNOSIS,unfavorable sign,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0187
TERM_ALL_1647,透疹法,eruption-promoting method,THERAPY,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0003; source_translation_variants=eruption-promoting method; source_entity_types=THERAPY; text_type=01_core_theory_yinyang_five_elements; evidence_ids=TCM_TEST_0003,YES,TERM_ALL_VG_1647,single_form,unchanged,1,0,0,1,THERAPY,eruption-promoting method,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0003
TERM_ALL_1648,通便,defecation,THERAPY,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0366; source_translation_variants=defecation; source_entity_types=THERAPY; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0366,YES,TERM_ALL_VG_1648,single_form,unchanged,1,1,0,0,THERAPY,defecation,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0366
TERM_ALL_1649,通畅,smooth,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0024; source_translation_variants=smooth; source_entity_types=PATHOGENESIS; text_type=01_core_theory_zangfu_pathogenesis; evidence_ids=TCM_DEV_0024,YES,TERM_ALL_VG_1649,single_form,unchanged,1,0,1,0,PATHOGENESIS,smooth,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0024
TERM_ALL_1650,通调,regulate,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0050; source_translation_variants=regulate; source_entity_types=CONCEPT; text_type=02_five_elements_qi_fluid_meridians; evidence_ids=TCM_DEV_0050,YES,TERM_ALL_VG_1650,single_form,unchanged,1,0,1,0,CONCEPT,regulate,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0050
TERM_ALL_1651,通道,pathway,PATHOGENESIS,pathways,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0088; source_translation_variants=pathway; pathways; source_entity_types=PATHOGENESIS; text_type=05_yinyang_pathogenesis; 14_vital_pathogenic_qi_pathological_products; evidence_ids=TCM_TRAIN_0088, TCM_TRAIN_0304",YES,TERM_ALL_VG_1651,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,PATHOGENESIS,pathway; pathways,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0088, TCM_TRAIN_0304"
TERM_ALL_1652,通降,free descending,DIAGNOSIS,free descent; descending and free passage,extracted_from_all_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0929; source_translation_variants=free descending; free descent; descending and free passage; source_entity_types=DIAGNOSIS; text_type=31_pediatric_disease_pathogenesis_patterns; 01_core_theory_zangfu_pathogenesis; 02_zangfu_meridian_diagnosis; evidence_ids=TCM_TRAIN_0929, TCM_DEV_0018, TCM_TEST_0056",YES,TERM_ALL_VG_1652,3 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,3,1,1,1,DIAGNOSIS,free descending; free descent; descending and free passage,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0929, TCM_DEV_0018, TCM_TEST_0056"
TERM_ALL_1653,遇冷减轻,relieved by cold,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0755; source_translation_variants=relieved by cold; source_entity_types=CONCEPT; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0755,YES,TERM_ALL_VG_1653,single_form,unchanged,1,1,0,0,CONCEPT,relieved by cold,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0755
TERM_ALL_1654,遗尿,enuresis,SYMPTOM,,extracted_from_all_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0716; source_translation_variants=enuresis; source_entity_types=SYMPTOM; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; 02_five_elements_qi_fluid_meridians; evidence_ids=TCM_TRAIN_0716, TCM_TRAIN_0717, TCM_DEV_0085",YES,TERM_ALL_VG_1654,single_form,unchanged,3,2,1,0,SYMPTOM,enuresis,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0716, TCM_TRAIN_0717, TCM_DEV_0085"
TERM_ALL_1655,遗精或滑泄,seminal emission or leakage,SYMPTOM,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0204; source_translation_variants=seminal emission or leakage; source_entity_types=SYMPTOM; text_type=09_wei_qi_ying_xue_sanjiao; evidence_ids=TCM_TRAIN_0204,YES,TERM_ALL_VG_1655,single_form,unchanged,1,1,0,0,SYMPTOM,seminal emission or leakage,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0204
TERM_ALL_1656,邪正盛衰,wax or wane of vital Qi and pathogens,PATHOLOGY,strength of pathogens and healthy Qi,extracted_from_all_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0080; source_translation_variants=strength of pathogens and healthy Qi; source_entity_types=PATHOLOGY; text_type=02_zangfu_meridian_diagnosis; evidence_ids=TCM_TEST_0080,YES,TERM_ALL_VG_1656,single_form,template_preferred_applied; source_variants_kept_as_aliases,1,0,0,1,PATHOLOGY,strength of pathogens and healthy Qi,NO,strength of pathogens and healthy Qi,,单一译名/单一类型，未发现需要修正的问题。,TCM_TEST_0080
TERM_ALL_1657,邪毒,pathogenic toxins,PATHOGENESIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0039; source_translation_variants=pathogenic toxins; source_entity_types=PATHOGENESIS; text_type=01_core_theory_zangfu_pathogenesis; evidence_ids=TCM_DEV_0039,YES,TERM_ALL_VG_1657,single_form,unchanged,1,0,1,0,PATHOGENESIS,pathogenic toxins,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0039
TERM_ALL_1658,邪气,pathogenic factor,PATHOGEN,pathogens,extracted_from_all_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0650; source_translation_variants=pathogens; source_entity_types=PATHOGEN; text_type=25_five_viscera_external_manifestations; evidence_ids=TCM_TRAIN_0650,YES,TERM_ALL_VG_1658,single_form,template_preferred_applied; source_variants_kept_as_aliases,1,1,0,0,PATHOGEN,pathogens,NO,pathogens,,统一概念性单数译法，保留 pathogens 作别名。,TCM_TRAIN_0650
TERM_ALL_1659,邪气亢盛,exuberance of pathogenic Qi,PATHOGEN,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0264; source_translation_variants=exuberance of pathogenic Qi; source_entity_types=PATHOGEN; text_type=12_qi_blood_body_fluid_relations; evidence_ids=TCM_TRAIN_0264,YES,TERM_ALL_VG_1659,single_form,unchanged,1,1,0,0,PATHOGEN,exuberance of pathogenic Qi,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0264
TERM_ALL_1660,邪气较盛,exuberance of pathogenic Qi,PATHOGEN,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0253; source_translation_variants=exuberance of pathogenic Qi; source_entity_types=PATHOGEN; text_type=11_kidney_essence_jing_marrow; evidence_ids=TCM_TRAIN_0253,YES,TERM_ALL_VG_1660,single_form,unchanged,1,1,0,0,PATHOGEN,exuberance of pathogenic Qi,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0253
TERM_ALL_1661,邪热,pathogenic heat,PATHOGEN,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0276; source_translation_variants=pathogenic heat; source_entity_types=PATHOGEN; text_type=12_qi_blood_body_fluid_relations; evidence_ids=TCM_TRAIN_0276,YES,TERM_ALL_VG_1661,single_form,unchanged,1,1,0,0,PATHOGEN,pathogenic heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0276
TERM_ALL_1662,邪盛正衰,exuberant pathogens with declining healthy Qi,PATHOGEN,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0167; source_translation_variants=exuberant pathogens with declining healthy Qi; source_entity_types=PATHOGEN; text_type=08_six_channel_differentiation; evidence_ids=TCM_TRAIN_0167,YES,TERM_ALL_VG_1662,single_form,unchanged,1,1,0,0,PATHOGEN,exuberant pathogens with declining healthy Qi,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0167
TERM_ALL_1663,配伍,combined use,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0348; source_translation_variants=combined use; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0348,YES,TERM_ALL_VG_1663,single_form,unchanged,1,1,0,0,CONCEPT,combined use,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0348
TERM_ALL_1664,配伍原则,compatibility principles,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0355; source_translation_variants=compatibility principles; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0355,YES,TERM_ALL_VG_1664,single_form,unchanged,1,1,0,0,CONCEPT,compatibility principles,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0355
TERM_ALL_1665,配伍特点,compatibility features,CONCEPT,,extracted_from_all_entities_auto_normalized,"occurrence_count=31; first_occurrence=TCM_TRAIN_0530; source_translation_variants=compatibility features; source_entity_types=CONCEPT; text_type=21_bagang_acupoint_palpation; 22_pediatric_physiology_pathology; 23_surgery_yin_yang_syndrome; 24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0530, TCM_TRAIN_0532, TCM_TRAIN_0534, TCM_TRAIN_0536, TCM_TRAIN_0538, TCM_TRAIN_0540, TCM_TRAIN_0542, TCM_TRAIN_0544, TCM_TRAIN_0546, TCM_TRAIN_0548, TCM_TRAIN_0550, TCM_TRAIN_0552, TCM_TRAIN_0554, TCM_TRAIN_0556, TCM_TRAIN_0558, TCM_TRAIN_0560, TCM_TRAIN_0562, TCM_TRAIN_0564, TCM_TRAIN_0566, TCM_TRAIN_0568, TCM_TRAIN_0570, TCM_TRAIN_0572, TCM_TRAIN_0574, TCM_TRAIN_0576, TCM_TRAIN_0578, TCM_TRAIN_0580, TCM_TRAIN_0582, TCM_TRAIN_0584, TCM_TRAIN_0586, TCM_TRAIN_0588, TCM_TRAIN_0590",YES,TERM_ALL_VG_1665,single_form,unchanged,31,31,0,0,CONCEPT,compatibility features,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0530, TCM_TRAIN_0532, TCM_TRAIN_0534, TCM_TRAIN_0536, TCM_TRAIN_0538, TCM_TRAIN_0540, TCM_TRAIN_0542, TCM_TRAIN_0544, TCM_TRAIN_0546, TCM_TRAIN_0548, TCM_TRAIN_0550, TCM_TRAIN_0552, TCM_TRAIN_0554, TCM_TRAIN_0556, TCM_TRAIN_0558, TCM_TRAIN_0560, TCM_TRAIN_0562, TCM_TRAIN_0564, TCM_TRAIN_0566, TCM_TRAIN_0568, TCM_TRAIN_0570, TCM_TRAIN_0572, TCM_TRAIN_0574, TCM_TRAIN_0576, TCM_TRAIN_0578, TCM_TRAIN_0580, TCM_TRAIN_0582, TCM_TRAIN_0584, TCM_TRAIN_0586, TCM_TRAIN_0588, TCM_TRAIN_0590"
TERM_ALL_1666,配伍禁忌,compatibility contraindications,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0354; source_translation_variants=compatibility contraindications; source_entity_types=CONCEPT; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0354,YES,TERM_ALL_VG_1666,single_form,unchanged,1,1,0,0,CONCEPT,compatibility contraindications,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0354
TERM_ALL_1667,酸味,sour taste,CONCEPT,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0336; source_translation_variants=sour taste; source_entity_types=CONCEPT; text_type=15_zangfu_syndrome_differentiation; 29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0336, TCM_TRAIN_0821",YES,TERM_ALL_VG_1667,single_form,unchanged,2,2,0,0,CONCEPT,sour taste,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0336, TCM_TRAIN_0821"
TERM_ALL_1668,酸痛,aching pain,SYMPTOM,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0741; source_translation_variants=aching pain; source_entity_types=SYMPTOM; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0741,YES,TERM_ALL_VG_1668,single_form,unchanged,1,1,0,0,SYMPTOM,aching pain,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0741
TERM_ALL_1669,醒神,restoring consciousness,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0373; source_translation_variants=restoring consciousness; source_entity_types=DIAGNOSIS; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0373,YES,TERM_ALL_VG_1669,single_form,unchanged,1,1,0,0,DIAGNOSIS,restoring consciousness,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0373
TERM_ALL_1670,里,interior,LOCATION,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_DEV_0075; source_translation_variants=interior; source_entity_types=LOCATION; text_type=02_five_elements_qi_fluid_meridians; evidence_ids=TCM_DEV_0075,YES,TERM_ALL_VG_1670,single_form,unchanged,1,0,1,0,LOCATION,interior,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_DEV_0075
TERM_ALL_1671,里实,interior excess,LOCATION,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0366; source_translation_variants=interior excess; source_entity_types=LOCATION; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0366,YES,TERM_ALL_VG_1671,single_form,unchanged,1,1,0,0,LOCATION,interior excess,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0366
TERM_ALL_1672,里实积滞证,interior excess with accumulation and stagnation,SYNDROME,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0541; source_translation_variants=interior excess with accumulation and stagnation; source_entity_types=SYNDROME; text_type=22_pediatric_physiology_pathology; evidence_ids=TCM_TRAIN_0541,YES,TERM_ALL_VG_1672,single_form,unchanged,1,1,0,0,SYNDROME,interior excess with accumulation and stagnation,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0541
TERM_ALL_1673,里寒,interior cold,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0388; source_translation_variants=interior cold; source_entity_types=DIAGNOSIS; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0388,YES,TERM_ALL_VG_1673,single_form,unchanged,1,1,0,0,DIAGNOSIS,interior cold,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0388
TERM_ALL_1674,里寒证,interior cold syndrome,SYNDROME,interior cold syndromes,extracted_from_all_entities_auto_normalized,"occurrence_count=6; first_occurrence=TCM_TRAIN_0418; source_translation_variants=interior cold syndrome; interior cold syndromes; source_entity_types=SYNDROME; text_type=17_four_diagnostics_tongue_pulse; 22_pediatric_physiology_pathology; 32_pediatrics_surgery_therapeutic_terms; 05_pattern_terms_pediatrics_surgery; evidence_ids=TCM_TRAIN_0418, TCM_TRAIN_0419, TCM_TRAIN_0420, TCM_TRAIN_0543, TCM_TRAIN_0958, TCM_TEST_0203",YES,TERM_ALL_VG_1674,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,6,5,0,1,SYNDROME,interior cold syndrome; interior cold syndromes,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0418, TCM_TRAIN_0419, TCM_TRAIN_0420, TCM_TRAIN_0543, TCM_TRAIN_0958, TCM_TEST_0203"
TERM_ALL_1675,里热,interior heat,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0382; source_translation_variants=interior heat; source_entity_types=DIAGNOSIS; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0382,YES,TERM_ALL_VG_1675,single_form,unchanged,1,1,0,0,DIAGNOSIS,interior heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0382
TERM_ALL_1676,里热炽盛,exuberant interior heat,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_DEV_0076; source_translation_variants=exuberant interior heat; source_entity_types=DIAGNOSIS; text_type=02_five_elements_qi_fluid_meridians; 04_diagnostic_pattern_terms; evidence_ids=TCM_DEV_0076, TCM_TEST_0163",YES,TERM_ALL_VG_1676,single_form,unchanged,2,0,1,1,DIAGNOSIS,exuberant interior heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_DEV_0076, TCM_TEST_0163"
TERM_ALL_1677,里热证,interior heat syndrome,SYNDROME,interior heat syndromes,extracted_from_all_entities_auto_normalized,"occurrence_count=5; first_occurrence=TCM_TRAIN_0415; source_translation_variants=interior heat syndrome; interior heat syndromes; source_entity_types=SYNDROME; text_type=17_four_diagnostics_tongue_pulse; 21_bagang_acupoint_palpation; 05_pattern_terms_pediatrics_surgery; evidence_ids=TCM_TRAIN_0415, TCM_TRAIN_0416, TCM_TRAIN_0417, TCM_TRAIN_0535, TCM_TEST_0204",YES,TERM_ALL_VG_1677,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,5,4,0,1,SYNDROME,interior heat syndrome; interior heat syndromes,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0415, TCM_TRAIN_0416, TCM_TRAIN_0417, TCM_TRAIN_0535, TCM_TEST_0204"
TERM_ALL_1678,里证,interior syndrome,SYNDROME,,extracted_from_all_entities_template_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0236; source_translation_variants=interior syndrome; source_entity_types=SYNDROME; text_type=10_viscera_phase_zangfu_functions; 11_kidney_essence_jing_marrow; evidence_ids=TCM_TRAIN_0236, TCM_TRAIN_0242, TCM_TRAIN_0260",YES,TERM_ALL_VG_1678,single_form,template_preferred_applied,3,3,0,0,SYNDROME,interior syndrome,NO,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0236, TCM_TRAIN_0242, TCM_TRAIN_0260"
TERM_ALL_1679,重浊黏滞,"heaviness, turbidity and stickiness",CONCEPT,,extracted_from_all_entities_auto_normalized,"occurrence_count=1; first_occurrence=TCM_TRAIN_0137; source_translation_variants=heaviness, turbidity and stickiness; source_entity_types=CONCEPT; text_type=07_bagang_qi_blood_fluid_differentiation; evidence_ids=TCM_TRAIN_0137",YES,TERM_ALL_VG_1679,single_form,unchanged,1,1,0,0,CONCEPT,"heaviness, turbidity and stickiness",NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0137
TERM_ALL_1680,重着,heaviness,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0750; source_translation_variants=heaviness; source_entity_types=CONCEPT; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0750,YES,TERM_ALL_VG_1680,single_form,unchanged,1,1,0,0,CONCEPT,heaviness,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0750
TERM_ALL_1681,重着疼痛,heavy pain,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0180; source_translation_variants=heavy pain; source_entity_types=DIAGNOSIS; text_type=04_diagnostic_pattern_terms; evidence_ids=TCM_TEST_0180,YES,TERM_ALL_VG_1681,single_form,unchanged,1,0,0,1,DIAGNOSIS,heavy pain,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0180
TERM_ALL_1682,重镇下行,heavy and downward,THERAPY,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0340; source_translation_variants=heavy and downward; source_entity_types=THERAPY; text_type=15_zangfu_syndrome_differentiation; evidence_ids=TCM_TRAIN_0340,YES,TERM_ALL_VG_1682,single_form,unchanged,1,1,0,0,THERAPY,heavy and downward,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0340
TERM_ALL_1683,金,metal,ELEMENT,,extracted_from_all_entities_template_normalized,"occurrence_count=8; first_occurrence=TCM_TRAIN_0063; source_translation_variants=metal; source_entity_types=ELEMENT; text_type=04_zangfu_fu_organ_functions; 01_core_theory_zangfu_pathogenesis; 02_five_elements_qi_fluid_meridians; 01_core_theory_yinyang_five_elements; evidence_ids=TCM_TRAIN_0063, TCM_TRAIN_0064, TCM_TRAIN_0069, TCM_TRAIN_0070, TCM_DEV_0006, TCM_DEV_0043, TCM_TEST_0020, TCM_TEST_0028",YES,TERM_ALL_VG_1683,single_form,template_preferred_applied,8,4,2,2,ELEMENT,metal,NO,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0063, TCM_TRAIN_0064, TCM_TRAIN_0069, TCM_TRAIN_0070, TCM_DEV_0006, TCM_DEV_0043, TCM_TEST_0020, TCM_TEST_0028"
TERM_ALL_1684,金水相生,mutual promotion of metal and water,CONCEPT,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TEST_0028; source_translation_variants=mutual promotion of metal and water; source_entity_types=CONCEPT; text_type=01_core_theory_yinyang_five_elements; evidence_ids=TCM_TEST_0028,YES,TERM_ALL_VG_1684,single_form,unchanged,1,0,0,1,CONCEPT,mutual promotion of metal and water,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TEST_0028
TERM_ALL_1685,闭证,block syndrome,SYNDROME,block syndromes,extracted_from_all_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0373; source_translation_variants=block syndrome; block syndromes; source_entity_types=SYNDROME; text_type=16_meridian_theory_channels_vessels; 23_surgery_yin_yang_syndrome; 24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0373, TCM_TRAIN_0573, TCM_TRAIN_0623, TCM_TRAIN_0624",YES,TERM_ALL_VG_1685,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,4,4,0,0,SYNDROME,block syndrome; block syndromes,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0373, TCM_TRAIN_0573, TCM_TRAIN_0623, TCM_TRAIN_0624"
TERM_ALL_1686,问诊,questioning,DIAGNOSIS,inquiring; interrogation,extracted_from_all_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0230; source_translation_variants=interrogation; source_entity_types=DIAGNOSIS; text_type=10_viscera_phase_zangfu_functions; evidence_ids=TCM_TRAIN_0230,YES,TERM_ALL_VG_1686,single_form,template_preferred_applied; source_variants_kept_as_aliases,1,1,0,0,DIAGNOSIS,interrogation,NO,interrogation,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0230
TERM_ALL_1687,闻诊,auscultation and olfaction,DIAGNOSIS,,extracted_from_all_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0229; source_translation_variants=auscultation and olfaction; source_entity_types=DIAGNOSIS; text_type=10_viscera_phase_zangfu_functions; evidence_ids=TCM_TRAIN_0229,YES,TERM_ALL_VG_1687,single_form,unchanged,1,1,0,0,DIAGNOSIS,auscultation and olfaction,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0229
