id,split,zh,en,text_type,term_count,entities,source_status,note,entities_gold,entities_model,entities_eval,term_count_gold,term_count_model,term_count_eval
TCM_TRAIN_0923,train,湿邪困阻可影响脾胃升降。,Dampness pathogen can encumber and affect ascent and descent of the spleen and stomach.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""湿邪"",""en"":""dampness pathogen"",""type"":""PATHOGEN""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""湿邪"",""en"":""dampness pathogen"",""type"":""PATHOGEN""},{""zh"":""脾胃升降"",""en"":""ascent and descent of spleen and stomach"",""type"":""DIAGNOSIS""}]","[{""zh"":""湿邪"",""en"":""dampness pathogen"",""type"":""PATHOGEN""},{""zh"":""脾胃升降"",""en"":""ascent and descent of spleen and stomach"",""type"":""DIAGNOSIS""}]","[{""zh"":""湿邪"",""en"":""dampness pathogen"",""type"":""PATHOGEN""}]",2,2,1
TCM_TRAIN_0924,train,痰邪闭阻可蒙蔽清窍。,Phlegm pathogen can obstruct and cloud the clear orifices.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""痰邪"",""en"":""phlegm pathogen"",""type"":""DIAGNOSIS""},{""zh"":""清窍"",""en"":""clear orifices"",""type"":""THERAPY""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""痰邪"",""en"":""phlegm pathogen"",""type"":""DIAGNOSIS""},{""zh"":""清窍"",""en"":""clear orifices"",""type"":""THERAPY""}]","[{""zh"":""痰邪"",""en"":""phlegm pathogen"",""type"":""DIAGNOSIS""},{""zh"":""清窍"",""en"":""clear orifices"",""type"":""THERAPY""}]","[{""zh"":""痰邪"",""en"":""phlegm pathogen"",""type"":""DIAGNOSIS""},{""zh"":""清窍"",""en"":""clear orifices"",""type"":""THERAPY""}]",2,2,2
TCM_TRAIN_0925,train,瘀血停滞可阻塞络脉。,Stagnant blood stasis can obstruct the collaterals.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""瘀血"",""en"":""blood stasis"",""type"":""PATHOLOGY""},{""zh"":""络脉"",""en"":""collaterals"",""type"":""MERIDIAN""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""瘀血"",""en"":""blood stasis"",""type"":""PATHOLOGY""},{""zh"":""络脉"",""en"":""collaterals"",""type"":""MERIDIAN""}]","[{""zh"":""瘀血"",""en"":""blood stasis"",""type"":""PATHOLOGY""},{""zh"":""络脉"",""en"":""collaterals"",""type"":""MERIDIAN""}]","[{""zh"":""瘀血"",""en"":""blood stasis"",""type"":""PATHOLOGY""},{""zh"":""络脉"",""en"":""collaterals"",""type"":""MERIDIAN""}]",2,2,2
TCM_TRAIN_0926,train,食积停滞可损伤脾胃。,Stagnant food retention can impair the spleen and stomach.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""食积"",""en"":""food retention"",""type"":""DIAGNOSIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""食积"",""en"":""food retention"",""type"":""DIAGNOSIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]","[{""zh"":""食积"",""en"":""food retention"",""type"":""DIAGNOSIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]","[{""zh"":""食积"",""en"":""food retention"",""type"":""DIAGNOSIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0927,train,水饮停聚可凌心射肺。,Retained water-fluid can intimidate the heart and attack the lungs.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""水饮"",""en"":""water-fluid"",""type"":""FORMULA""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""水饮"",""en"":""water-fluid"",""type"":""FORMULA""},{""zh"":""凌心射肺"",""en"":""intimidate heart and attack lungs"",""type"":""PATHOGENESIS""}]","[{""zh"":""水饮"",""en"":""water-fluid"",""type"":""FORMULA""},{""zh"":""凌心射肺"",""en"":""intimidate heart and attack lungs"",""type"":""PATHOGENESIS""}]","[{""zh"":""水饮"",""en"":""water-fluid"",""type"":""FORMULA""}]",2,2,1
TCM_TRAIN_0928,train,胆汁疏泄依赖肝气调达。,The free flow of bile depends on smooth Liver-Qi.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""胆汁疏泄"",""en"":""free flow of bile"",""type"":""SYMPTOM""},{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""胆汁疏泄"",""en"":""free flow of bile"",""type"":""SYMPTOM""},{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""}]","[{""zh"":""胆汁疏泄"",""en"":""free flow of bile"",""type"":""SYMPTOM""},{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""}]","[{""zh"":""胆汁疏泄"",""en"":""free flow of bile"",""type"":""SYMPTOM""},{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""}]",2,2,2
TCM_TRAIN_0929,train,胃以通降为顺。,The stomach functions normally by free descending.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""胃"",""en"":""stomach"",""type"":""ORGAN""},{""zh"":""通降"",""en"":""free descending"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""胃"",""en"":""stomach"",""type"":""ORGAN""},{""zh"":""通降"",""en"":""free descending"",""type"":""DIAGNOSIS""}]","[{""zh"":""胃"",""en"":""stomach"",""type"":""ORGAN""},{""zh"":""通降"",""en"":""free descending"",""type"":""DIAGNOSIS""}]","[{""zh"":""胃"",""en"":""stomach"",""type"":""ORGAN""},{""zh"":""通降"",""en"":""free descending"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0930,train,脾以升清为健。,The spleen functions normally by raising the clear.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""升清"",""en"":""raising the clear"",""type"":""THERAPY""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""升清"",""en"":""raising the clear"",""type"":""THERAPY""}]","[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""升清"",""en"":""raising the clear"",""type"":""THERAPY""}]","[{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""},{""zh"":""升清"",""en"":""raising the clear"",""type"":""THERAPY""}]",2,2,2
TCM_TRAIN_0931,train,肺以宣降为顺。,The lungs function normally by dispersing and descending.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""宣降"",""en"":""dispersing and descending"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""宣降"",""en"":""dispersing and descending"",""type"":""DIAGNOSIS""}]","[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""宣降"",""en"":""dispersing and descending"",""type"":""DIAGNOSIS""}]","[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""},{""zh"":""宣降"",""en"":""dispersing and descending"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0932,train,肝以条达为顺。,The liver functions normally by free coursing.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""条达"",""en"":""free coursing"",""type"":""PATHOGENESIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""条达"",""en"":""free coursing"",""type"":""PATHOGENESIS""}]","[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""条达"",""en"":""free coursing"",""type"":""PATHOGENESIS""}]","[{""zh"":""肝"",""en"":""liver"",""type"":""ORGAN""},{""zh"":""条达"",""en"":""free coursing"",""type"":""PATHOGENESIS""}]",2,2,2
TCM_TRAIN_0933,train,肾以封藏为本。,The kidneys take storage as their root function.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""封藏"",""en"":""storage"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""封藏"",""en"":""storage"",""type"":""DIAGNOSIS""}]","[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""封藏"",""en"":""storage"",""type"":""DIAGNOSIS""}]","[{""zh"":""肾"",""en"":""kidneys"",""type"":""ORGAN""},{""zh"":""封藏"",""en"":""storage"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0934,train,心阳推动血脉运行。,Heart Yang propels the movement of blood vessels.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""心阳"",""en"":""Heart Yang"",""type"":""DIAGNOSIS""},{""zh"":""血脉运行"",""en"":""movement of blood vessels"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""心阳"",""en"":""Heart Yang"",""type"":""DIAGNOSIS""},{""zh"":""血脉运行"",""en"":""movement of blood vessels"",""type"":""DIAGNOSIS""}]","[{""zh"":""心阳"",""en"":""Heart Yang"",""type"":""DIAGNOSIS""},{""zh"":""血脉运行"",""en"":""movement of blood vessels"",""type"":""DIAGNOSIS""}]","[{""zh"":""心阳"",""en"":""Heart Yang"",""type"":""DIAGNOSIS""},{""zh"":""血脉运行"",""en"":""movement of blood vessels"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0935,train,肺气宣发输布卫气。,Lung-Qi dispersing distributes defensive Qi.,31_pediatric_disease_pathogenesis_patterns,3,"[{""zh"":""肺气"",""en"":""Lung-Qi"",""type"":""SUBSTANCE""},{""zh"":""宣发"",""en"":""dispersing"",""type"":""FUNCTION""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肺气"",""en"":""Lung-Qi"",""type"":""SUBSTANCE""},{""zh"":""宣发"",""en"":""dispersing"",""type"":""FUNCTION""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""}]","[{""zh"":""肺气"",""en"":""Lung-Qi"",""type"":""SUBSTANCE""},{""zh"":""宣发"",""en"":""dispersing"",""type"":""FUNCTION""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""}]","[{""zh"":""肺气"",""en"":""Lung-Qi"",""type"":""SUBSTANCE""},{""zh"":""宣发"",""en"":""dispersing"",""type"":""FUNCTION""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""}]",3,3,3
TCM_TRAIN_0936,train,脾气升清输布精微。,Spleen-Qi raising the clear distributes essence.,31_pediatric_disease_pathogenesis_patterns,3,"[{""zh"":""脾气"",""en"":""Spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""升清"",""en"":""raising the clear"",""type"":""THERAPY""},{""zh"":""精微"",""en"":""essence"",""type"":""PATHOGENESIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脾气"",""en"":""Spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""升清"",""en"":""raising the clear"",""type"":""THERAPY""},{""zh"":""精微"",""en"":""essence"",""type"":""PATHOGENESIS""}]","[{""zh"":""脾气"",""en"":""Spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""升清"",""en"":""raising the clear"",""type"":""THERAPY""},{""zh"":""精微"",""en"":""essence"",""type"":""PATHOGENESIS""}]","[{""zh"":""脾气"",""en"":""Spleen-Qi"",""type"":""SUBSTANCE""},{""zh"":""升清"",""en"":""raising the clear"",""type"":""THERAPY""},{""zh"":""精微"",""en"":""essence"",""type"":""PATHOGENESIS""}]",3,3,3
TCM_TRAIN_0937,train,肝气疏泄调畅情志。,Liver-Qi free coursing regulates emotions.,31_pediatric_disease_pathogenesis_patterns,3,"[{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""},{""zh"":""疏泄"",""en"":""free coursing"",""type"":""FUNCTION""},{""zh"":""情志"",""en"":""emotions"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""},{""zh"":""疏泄"",""en"":""free coursing"",""type"":""FUNCTION""},{""zh"":""情志"",""en"":""emotions"",""type"":""DIAGNOSIS""}]","[{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""},{""zh"":""疏泄"",""en"":""free coursing"",""type"":""FUNCTION""},{""zh"":""情志"",""en"":""emotions"",""type"":""DIAGNOSIS""}]","[{""zh"":""肝气"",""en"":""Liver-Qi"",""type"":""SUBSTANCE""},{""zh"":""疏泄"",""en"":""free coursing"",""type"":""FUNCTION""},{""zh"":""情志"",""en"":""emotions"",""type"":""DIAGNOSIS""}]",3,3,3
TCM_TRAIN_0938,train,肾气封藏固摄精关。,Kidney-Qi storage secures the gate of essence.,31_pediatric_disease_pathogenesis_patterns,3,"[{""zh"":""肾气"",""en"":""Kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""封藏"",""en"":""storage"",""type"":""DIAGNOSIS""},{""zh"":""精关"",""en"":""gate of essence"",""type"":""PATHOGENESIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肾气"",""en"":""Kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""封藏"",""en"":""storage"",""type"":""DIAGNOSIS""},{""zh"":""精关"",""en"":""gate of essence"",""type"":""PATHOGENESIS""}]","[{""zh"":""肾气"",""en"":""Kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""封藏"",""en"":""storage"",""type"":""DIAGNOSIS""},{""zh"":""精关"",""en"":""gate of essence"",""type"":""PATHOGENESIS""}]","[{""zh"":""肾气"",""en"":""Kidney-Qi"",""type"":""SUBSTANCE""},{""zh"":""封藏"",""en"":""storage"",""type"":""DIAGNOSIS""},{""zh"":""精关"",""en"":""gate of essence"",""type"":""PATHOGENESIS""}]",3,3,3
TCM_TRAIN_0939,train,宗气积于胸中以助呼吸。,Pectoral Qi gathers in the chest to assist respiration.,31_pediatric_disease_pathogenesis_patterns,3,"[{""zh"":""宗气"",""en"":""Pectoral Qi"",""type"":""SUBSTANCE""},{""zh"":""胸中"",""en"":""chest"",""type"":""LOCATION""},{""zh"":""呼吸"",""en"":""respiration"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""宗气"",""en"":""Pectoral Qi"",""type"":""SUBSTANCE""},{""zh"":""胸中"",""en"":""chest"",""type"":""LOCATION""},{""zh"":""呼吸"",""en"":""respiration"",""type"":""DIAGNOSIS""}]","[{""zh"":""宗气"",""en"":""Pectoral Qi"",""type"":""SUBSTANCE""},{""zh"":""胸中"",""en"":""chest"",""type"":""LOCATION""},{""zh"":""呼吸"",""en"":""respiration"",""type"":""DIAGNOSIS""}]","[{""zh"":""宗气"",""en"":""Pectoral Qi"",""type"":""SUBSTANCE""},{""zh"":""胸中"",""en"":""chest"",""type"":""LOCATION""},{""zh"":""呼吸"",""en"":""respiration"",""type"":""DIAGNOSIS""}]",3,3,3
TCM_TRAIN_0940,train,卫气温养肌肤并护卫体表。,Defensive Qi warms the skin and protects the body surface.,31_pediatric_disease_pathogenesis_patterns,3,"[{""zh"":""卫气"",""en"":""Defensive Qi"",""type"":""SUBSTANCE""},{""zh"":""肌肤"",""en"":""skin"",""type"":""PATHOGENESIS""},{""zh"":""体表"",""en"":""body surface"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""卫气"",""en"":""Defensive Qi"",""type"":""SUBSTANCE""},{""zh"":""肌肤"",""en"":""skin"",""type"":""PATHOGENESIS""},{""zh"":""体表"",""en"":""body surface"",""type"":""DIAGNOSIS""}]","[{""zh"":""卫气"",""en"":""Defensive Qi"",""type"":""SUBSTANCE""},{""zh"":""肌肤"",""en"":""skin"",""type"":""PATHOGENESIS""},{""zh"":""体表"",""en"":""body surface"",""type"":""DIAGNOSIS""}]","[{""zh"":""卫气"",""en"":""Defensive Qi"",""type"":""SUBSTANCE""},{""zh"":""肌肤"",""en"":""skin"",""type"":""PATHOGENESIS""},{""zh"":""体表"",""en"":""body surface"",""type"":""DIAGNOSIS""}]",3,3,3
TCM_TRAIN_0941,train,营气入脉化生血液。,Nutritive Qi enters the vessels and transforms into blood.,31_pediatric_disease_pathogenesis_patterns,3,"[{""zh"":""营气"",""en"":""Nutritive Qi"",""type"":""SUBSTANCE""},{""zh"":""脉"",""en"":""vessels"",""type"":""DIAGNOSIS""},{""zh"":""血液"",""en"":""blood"",""type"":""SUBSTANCE""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""营气"",""en"":""Nutritive Qi"",""type"":""SUBSTANCE""},{""zh"":""脉"",""en"":""vessels"",""type"":""DIAGNOSIS""},{""zh"":""血液"",""en"":""blood"",""type"":""SUBSTANCE""}]","[{""zh"":""营气"",""en"":""Nutritive Qi"",""type"":""SUBSTANCE""},{""zh"":""脉"",""en"":""vessels"",""type"":""DIAGNOSIS""},{""zh"":""血液"",""en"":""blood"",""type"":""SUBSTANCE""}]","[{""zh"":""营气"",""en"":""Nutritive Qi"",""type"":""SUBSTANCE""},{""zh"":""脉"",""en"":""vessels"",""type"":""DIAGNOSIS""},{""zh"":""血液"",""en"":""blood"",""type"":""SUBSTANCE""}]",3,3,3
TCM_TRAIN_0942,train,津液布散依赖肺脾肾气化。,"Distribution of body fluids depends on Qi transformation of the lungs, spleen and kidneys.",31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""津液布散"",""en"":""distribution of body fluids"",""type"":""FORMULA""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""津液布散"",""en"":""distribution of body fluids"",""type"":""FORMULA""},{""zh"":""肺脾肾气化"",""en"":""Qi transformation of lungs, spleen and kidneys"",""type"":""THERAPY""}]","[{""zh"":""津液布散"",""en"":""distribution of body fluids"",""type"":""FORMULA""},{""zh"":""肺脾肾气化"",""en"":""Qi transformation of lungs, spleen and kidneys"",""type"":""THERAPY""}]","[{""zh"":""津液布散"",""en"":""distribution of body fluids"",""type"":""FORMULA""}]",2,2,1
TCM_TRAIN_0943,train,血液运行依赖心气推动。,Blood circulation depends on propulsion by Heart-Qi.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""血液运行"",""en"":""blood circulation"",""type"":""PATHOGENESIS""},{""zh"":""心气"",""en"":""Heart-Qi"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""血液运行"",""en"":""blood circulation"",""type"":""PATHOGENESIS""},{""zh"":""心气"",""en"":""Heart-Qi"",""type"":""DIAGNOSIS""}]","[{""zh"":""血液运行"",""en"":""blood circulation"",""type"":""PATHOGENESIS""},{""zh"":""心气"",""en"":""Heart-Qi"",""type"":""DIAGNOSIS""}]","[{""zh"":""血液运行"",""en"":""blood circulation"",""type"":""PATHOGENESIS""},{""zh"":""心气"",""en"":""Heart-Qi"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0944,train,血液生成依赖脾胃化源。,Blood production depends on the transforming source of the spleen and stomach.,31_pediatric_disease_pathogenesis_patterns,2,"[{""zh"":""血液生成"",""en"":""blood production"",""type"":""PATHOGENESIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""血液生成"",""en"":""blood production"",""type"":""PATHOGENESIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]","[{""zh"":""血液生成"",""en"":""blood production"",""type"":""PATHOGENESIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]","[{""zh"":""血液生成"",""en"":""blood production"",""type"":""PATHOGENESIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0945,train,肾精充足可以化生骨髓。,Sufficient kidney essence can produce bone marrow.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""肾精"",""en"":""kidney essence"",""type"":""SUBSTANCE""},{""zh"":""骨髓"",""en"":""bone marrow"",""type"":""SUBSTANCE""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肾精"",""en"":""kidney essence"",""type"":""SUBSTANCE""},{""zh"":""骨髓"",""en"":""bone marrow"",""type"":""SUBSTANCE""}]","[{""zh"":""肾精"",""en"":""kidney essence"",""type"":""SUBSTANCE""},{""zh"":""骨髓"",""en"":""bone marrow"",""type"":""SUBSTANCE""}]","[{""zh"":""肾精"",""en"":""kidney essence"",""type"":""SUBSTANCE""},{""zh"":""骨髓"",""en"":""bone marrow"",""type"":""SUBSTANCE""}]",2,2,2
TCM_TRAIN_0946,train,骨髓充足可以充养脑髓。,Sufficient bone marrow can nourish brain marrow.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""骨髓"",""en"":""bone marrow"",""type"":""SUBSTANCE""},{""zh"":""脑髓"",""en"":""brain marrow"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""骨髓"",""en"":""bone marrow"",""type"":""SUBSTANCE""},{""zh"":""脑髓"",""en"":""brain marrow"",""type"":""DIAGNOSIS""}]","[{""zh"":""骨髓"",""en"":""bone marrow"",""type"":""SUBSTANCE""},{""zh"":""脑髓"",""en"":""brain marrow"",""type"":""DIAGNOSIS""}]","[{""zh"":""骨髓"",""en"":""bone marrow"",""type"":""SUBSTANCE""},{""zh"":""脑髓"",""en"":""brain marrow"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0947,train,脑髓充足有助于神志活动。,Sufficient brain marrow helps mental activities.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""脑髓"",""en"":""brain marrow"",""type"":""DIAGNOSIS""},{""zh"":""神志活动"",""en"":""mental activities"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脑髓"",""en"":""brain marrow"",""type"":""DIAGNOSIS""},{""zh"":""神志活动"",""en"":""mental activities"",""type"":""DIAGNOSIS""}]","[{""zh"":""脑髓"",""en"":""brain marrow"",""type"":""DIAGNOSIS""},{""zh"":""神志活动"",""en"":""mental activities"",""type"":""DIAGNOSIS""}]","[{""zh"":""脑髓"",""en"":""brain marrow"",""type"":""DIAGNOSIS""},{""zh"":""神志活动"",""en"":""mental activities"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0948,train,肝血充足可以濡养筋脉。,Sufficient liver blood can nourish tendons and vessels.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""肝血"",""en"":""liver blood"",""type"":""SUBSTANCE""},{""zh"":""筋脉"",""en"":""tendons and vessels"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肝血"",""en"":""liver blood"",""type"":""SUBSTANCE""},{""zh"":""筋脉"",""en"":""tendons and vessels"",""type"":""DIAGNOSIS""}]","[{""zh"":""肝血"",""en"":""liver blood"",""type"":""SUBSTANCE""},{""zh"":""筋脉"",""en"":""tendons and vessels"",""type"":""DIAGNOSIS""}]","[{""zh"":""肝血"",""en"":""liver blood"",""type"":""SUBSTANCE""},{""zh"":""筋脉"",""en"":""tendons and vessels"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0949,train,肺津充足可以滋润咽喉。,Sufficient lung fluids can moisten the throat.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""肺津"",""en"":""lung fluids"",""type"":""PATHOGENESIS""},{""zh"":""咽喉"",""en"":""throat"",""type"":""PATHOGENESIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肺津"",""en"":""lung fluids"",""type"":""PATHOGENESIS""},{""zh"":""咽喉"",""en"":""throat"",""type"":""PATHOGENESIS""}]","[{""zh"":""肺津"",""en"":""lung fluids"",""type"":""PATHOGENESIS""},{""zh"":""咽喉"",""en"":""throat"",""type"":""PATHOGENESIS""}]","[{""zh"":""肺津"",""en"":""lung fluids"",""type"":""PATHOGENESIS""},{""zh"":""咽喉"",""en"":""throat"",""type"":""PATHOGENESIS""}]",2,2,2
TCM_TRAIN_0950,train,胃阴充足可以濡养胃腑。,Sufficient stomach Yin can nourish the stomach organ.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""胃腑"",""en"":""stomach organ"",""type"":""ORGAN""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""胃腑"",""en"":""stomach organ"",""type"":""ORGAN""}]","[{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""胃腑"",""en"":""stomach organ"",""type"":""ORGAN""}]","[{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""胃腑"",""en"":""stomach organ"",""type"":""ORGAN""}]",2,2,2
TCM_TRAIN_0951,train,脾阳充足可以运化水湿。,Sufficient spleen Yang can transform water-dampness.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""水湿"",""en"":""water-dampness"",""type"":""PATHOLOGY""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""水湿"",""en"":""water-dampness"",""type"":""PATHOLOGY""}]","[{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""水湿"",""en"":""water-dampness"",""type"":""PATHOLOGY""}]","[{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""水湿"",""en"":""water-dampness"",""type"":""PATHOLOGY""}]",2,2,2
