id,split,tokens_json,labels_json,zh,span_count,char_count
TCM_DEV_0247,dev,"[""热"",""毒"",""内"",""陷"",""可"",""扰"",""乱"",""营"",""血"",""运"",""行"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]",热毒内陷可扰乱营血运行。,3,12
TCM_DEV_0248,dev,"[""小"",""儿"",""肺"",""脾"",""两"",""虚"",""可"",""使"",""咳"",""喘"",""反"",""复"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYMPTOM"",""I-SYMPTOM"",""O"",""O"",""O""]",小儿肺脾两虚可使咳喘反复。,3,13
TCM_DEV_0249,dev,"[""小"",""儿"",""湿"",""热"",""蕴"",""脾"",""可"",""影"",""响"",""运"",""化"",""功"",""能"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",小儿湿热蕴脾可影响运化功能。,3,14
TCM_DEV_0250,dev,"[""外"",""科"",""正"",""气"",""不"",""足"",""可"",""使"",""疮"",""面"",""久"",""不"",""生"",""肌"",""。""]","[""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-SYMPTOM"",""I-SYMPTOM"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",外科正气不足可使疮面久不生肌。,3,15
TCM_TEST_0001,test,"[""同"",""病"",""异"",""治"",""体"",""现"",""了"",""辨"",""证"",""论"",""治"",""的"",""灵"",""活"",""性"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",同病异治体现了辨证论治的灵活性。,2,16
TCM_TEST_0002,test,"[""异"",""病"",""同"",""治"",""适"",""用"",""于"",""不"",""同"",""疾"",""病"",""表"",""现"",""相"",""同"",""证"",""候"",""的"",""情"",""况"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O""]",异病同治适用于不同疾病表现相同证候的情况。,2,21
TCM_TEST_0003,test,"[""麻"",""疹"",""初"",""期"",""透"",""疹"",""不"",""畅"",""时"",""应"",""采"",""用"",""透"",""疹"",""法"",""。""]","[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O""]",麻疹初期透疹不畅时应采用透疹法。,2,16
TCM_TEST_0004,test,"[""肺"",""热"",""为"",""主"",""的"",""麻"",""疹"",""中"",""期"",""应"",""清"",""泄"",""肺"",""热"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-DISEASE"",""I-DISEASE"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""B-SYNDROME"",""I-SYNDROME"",""O""]",肺热为主的麻疹中期应清泄肺热。,4,15
TCM_TEST_0005,test,"[""阴"",""阳"",""学"",""说"",""可"",""用"",""于"",""分"",""析"",""人"",""体"",""的"",""生"",""理"",""活"",""动"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",阴阳学说可用于分析人体的生理活动。,2,17
TCM_TEST_0006,test,"[""阴"",""阳"",""学"",""说"",""可"",""用"",""于"",""说"",""明"",""疾"",""病"",""的"",""病"",""理"",""变"",""化"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",阴阳学说可用于说明疾病的病理变化。,3,17
TCM_TEST_0007,test,"[""动"",""属"",""阳"",""，"",""静"",""属"",""阴"",""。""]","[""B-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""O""]",动属阳，静属阴。,4,8
TCM_TEST_0008,test,"[""外"",""属"",""阳"",""，"",""内"",""属"",""阴"",""。""]","[""B-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""O""]",外属阳，内属阴。,4,8
TCM_TEST_0009,test,"[""上"",""属"",""阳"",""，"",""下"",""属"",""阴"",""。""]","[""B-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""O""]",上属阳，下属阴。,4,8
TCM_TEST_0010,test,"[""热"",""属"",""阳"",""，"",""寒"",""属"",""阴"",""。""]","[""B-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""O""]",热属阳，寒属阴。,4,8
TCM_TEST_0011,test,"[""功"",""能"",""属"",""阳"",""，"",""物"",""质"",""属"",""阴"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O""]",功能属阳，物质属阴。,4,10
TCM_TEST_0012,test,"[""人"",""体"",""背"",""部"",""多"",""属"",""阳"",""，"",""腹"",""部"",""多"",""属"",""阴"",""。""]","[""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""O""]",人体背部多属阳，腹部多属阴。,4,14
TCM_TEST_0013,test,"[""四"",""肢"",""外"",""侧"",""多"",""属"",""阳"",""，"",""四"",""肢"",""内"",""侧"",""多"",""属"",""阴"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",四肢外侧多属阳，四肢内侧多属阴。,2,16
TCM_TEST_0014,test,"[""阴"",""阳"",""失"",""去"",""平"",""衡"",""可"",""导"",""致"",""疾"",""病"",""发"",""生"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",阴阳失去平衡可导致疾病发生。,3,14
TCM_TEST_0015,test,"[""阳"",""胜"",""则"",""热"",""，"",""阴"",""胜"",""则"",""寒"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""O""]",阳胜则热，阴胜则寒。,4,10
TCM_TEST_0016,test,"[""阳"",""虚"",""则"",""寒"",""，"",""阴"",""虚"",""则"",""热"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""O""]",阳虚则寒，阴虚则热。,4,10
TCM_TEST_0017,test,"[""木"",""具"",""有"",""生"",""长"",""和"",""条"",""达"",""的"",""特"",""性"",""。""]","[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",木具有生长和条达的特性。,3,12
TCM_TEST_0018,test,"[""火"",""具"",""有"",""温"",""热"",""和"",""升"",""腾"",""的"",""特"",""性"",""。""]","[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",火具有温热和升腾的特性。,3,12
TCM_TEST_0019,test,"[""土"",""具"",""有"",""生"",""化"",""和"",""承"",""载"",""的"",""特"",""性"",""。""]","[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",土具有生化和承载的特性。,3,12
TCM_TEST_0020,test,"[""金"",""具"",""有"",""肃"",""降"",""和"",""收"",""敛"",""的"",""特"",""性"",""。""]","[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",金具有肃降和收敛的特性。,3,12
TCM_TEST_0021,test,"[""水"",""具"",""有"",""滋"",""润"",""和"",""下"",""行"",""的"",""特"",""性"",""。""]","[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",水具有滋润和下行的特性。,3,12
TCM_TEST_0022,test,"[""母"",""病"",""可"",""以"",""影"",""响"",""子"",""脏"",""。""]","[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",母病可以影响子脏。,2,9
TCM_TEST_0023,test,"[""子"",""病"",""也"",""可"",""以"",""影"",""响"",""母"",""脏"",""。""]","[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",子病也可以影响母脏。,2,10
TCM_TEST_0024,test,"[""补"",""母"",""法"",""用"",""于"",""治"",""疗"",""子"",""脏"",""虚"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-SYNDROME"",""I-SYNDROME"",""O""]",补母法用于治疗子脏虚证。,3,12
TCM_TEST_0025,test,"[""泻"",""子"",""法"",""用"",""于"",""治"",""疗"",""母"",""脏"",""实"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-SYNDROME"",""I-SYNDROME"",""O""]",泻子法用于治疗母脏实证。,3,12
TCM_TEST_0026,test,"[""滋"",""水"",""涵"",""木"",""法"",""通"",""过"",""滋"",""肾"",""阴"",""以"",""养"",""肝"",""阴"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]",滋水涵木法通过滋肾阴以养肝阴。,3,15
TCM_TEST_0027,test,"[""益"",""火"",""补"",""土"",""法"",""通"",""过"",""温"",""肾"",""阳"",""以"",""助"",""脾"",""阳"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]",益火补土法通过温肾阳以助脾阳。,3,15
TCM_TEST_0028,test,"[""金"",""水"",""相"",""生"",""法"",""同"",""时"",""滋"",""养"",""肺"",""肾"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",金水相生法同时滋养肺肾。,2,12
TCM_TEST_0029,test,"[""培"",""土"",""生"",""金"",""法"",""通"",""过"",""健"",""脾"",""益"",""气"",""以"",""补"",""肺"",""气"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]",培土生金法通过健脾益气以补肺气。,3,16
TCM_TEST_0030,test,"[""抑"",""木"",""扶"",""土"",""法"",""通"",""过"",""疏"",""肝"",""健"",""脾"",""调"",""和"",""肝"",""脾"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""B-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""O""]",抑木扶土法通过疏肝健脾调和肝脾。,3,16
TCM_TEST_0031,test,"[""佐"",""金"",""平"",""木"",""法"",""通"",""过"",""清"",""肃"",""肺"",""气"",""制"",""约"",""肝"",""木"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]",佐金平木法通过清肃肺气制约肝木。,3,16
TCM_TEST_0032,test,"[""泻"",""南"",""补"",""北"",""法"",""通"",""过"",""泻"",""心"",""火"",""以"",""滋"",""肾"",""水"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]",泻南补北法通过泻心火以滋肾水。,3,15
TCM_TEST_0033,test,"[""心"",""主"",""血"",""脉"",""依"",""赖"",""心"",""气"",""推"",""动"",""血"",""行"",""。""]","[""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""B-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]",心主血脉依赖心气推动血行。,4,13
TCM_TEST_0034,test,"[""心"",""神"",""失"",""养"",""可"",""导"",""致"",""精"",""神"",""活"",""动"",""异"",""常"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",心神失养可导致精神活动异常。,2,14
TCM_TEST_0035,test,"[""肺"",""为"",""娇"",""脏"",""，"",""易"",""受"",""外"",""邪"",""侵"",""袭"",""。""]","[""B-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",肺为娇脏，易受外邪侵袭。,3,12
TCM_TEST_0036,test,"[""肺"",""气"",""宣"",""发"",""可"",""将"",""卫"",""气"",""布"",""散"",""于"",""体"",""表"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",肺气宣发可将卫气布散于体表。,3,14
TCM_TEST_0037,test,"[""肺"",""气"",""肃"",""降"",""可"",""保"",""持"",""呼"",""吸"",""道"",""清"",""洁"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",肺气肃降可保持呼吸道清洁。,2,13
TCM_TEST_0038,test,"[""脾"",""主"",""运"",""化"",""水"",""液"",""以"",""防"",""止"",""湿"",""聚"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",脾主运化水液以防止湿聚。,3,12
TCM_TEST_0039,test,"[""脾"",""气"",""升"",""清"",""可"",""将"",""精"",""微"",""输"",""布"",""于"",""上"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""O""]",脾气升清可将精微输布于上。,3,13
TCM_TEST_0040,test,"[""脾"",""不"",""统"",""血"",""可"",""出"",""现"",""慢"",""性"",""出"",""血"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",脾不统血可出现慢性出血。,2,12
TCM_TEST_0041,test,"[""肝"",""疏"",""泄"",""正"",""常"",""则"",""气"",""机"",""调"",""畅"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",肝疏泄正常则气机调畅。,2,11
TCM_TEST_0042,test,"[""肝"",""藏"",""血"",""功"",""能"",""失"",""常"",""可"",""影"",""响"",""月"",""经"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",肝藏血功能失常可影响月经。,3,13
TCM_TEST_0043,test,"[""肝"",""血"",""不"",""足"",""可"",""使"",""筋"",""脉"",""失"",""养"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",肝血不足可使筋脉失养。,2,11
TCM_TEST_0044,test,"[""肾"",""精"",""充"",""足"",""则"",""髓"",""海"",""得"",""养"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",肾精充足则髓海得养。,2,10
TCM_TEST_0045,test,"[""肾"",""气"",""不"",""固"",""可"",""导"",""致"",""二"",""便"",""失"",""约"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",肾气不固可导致二便失约。,2,12
TCM_TEST_0046,test,"[""小"",""儿"",""乳"",""食"",""不"",""节"",""容"",""易"",""损"",""伤"",""脾"",""胃"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]",小儿乳食不节容易损伤脾胃。,3,13
TCM_TEST_0047,test,"[""小"",""儿"",""冷"",""暖"",""失"",""调"",""容"",""易"",""感"",""受"",""外"",""邪"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",小儿冷暖失调容易感受外邪。,3,13
TCM_TEST_0048,test,"[""疮"",""疡"",""初"",""起"",""应"",""辨"",""别"",""毒"",""邪"",""盛"",""衰"",""。""]","[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",疮疡初起应辨别毒邪盛衰。,2,12
TCM_TEST_0049,test,"[""外"",""科"",""辨"",""证"",""应"",""结"",""合"",""局"",""部"",""症"",""状"",""和"",""全"",""身"",""证"",""候"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",外科辨证应结合局部症状和全身证候。,3,17
TCM_TEST_0050,test,"[""脓"",""腐"",""脱"",""尽"",""后"",""应"",""促"",""进"",""生"",""肌"",""收"",""口"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]",脓腐脱尽后应促进生肌收口。,3,13
TCM_TEST_0051,test,"[""藏"",""象"",""反"",""映"",""内"",""脏"",""功"",""能"",""在"",""体"",""表"",""的"",""表"",""现"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O""]",藏象反映内脏功能在体表的表现。,3,15
TCM_TEST_0052,test,"[""脏"",""腑"",""功"",""能"",""失"",""调"",""可"",""通"",""过"",""外"",""在"",""征"",""象"",""表"",""现"",""出"",""来"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",脏腑功能失调可通过外在征象表现出来。,2,18
TCM_TEST_0053,test,"[""五"",""脏"",""以"",""藏"",""精"",""气"",""为"",""主"",""要"",""功"",""能"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",五脏以藏精气为主要功能。,3,12
TCM_TEST_0054,test,"[""六"",""腑"",""以"",""传"",""化"",""水"",""谷"",""为"",""主"",""要"",""功"",""能"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",六腑以传化水谷为主要功能。,3,13
TCM_TEST_0055,test,"[""五"",""脏"",""功"",""能"",""正"",""常"",""则"",""精"",""气"",""充"",""盛"",""。""]","[""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",五脏功能正常则精气充盛。,3,12
TCM_TEST_0056,test,"[""六"",""腑"",""通"",""降"",""正"",""常"",""则"",""水"",""谷"",""传"",""化"",""顺"",""畅"",""。""]","[""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",六腑通降正常则水谷传化顺畅。,3,14
TCM_TEST_0057,test,"[""心"",""阳"",""温"",""煦"",""血"",""脉"",""以"",""维"",""持"",""血"",""行"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",心阳温煦血脉以维持血行。,3,12
TCM_TEST_0058,test,"[""心"",""血"",""充"",""足"",""则"",""心"",""神"",""得"",""养"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",心血充足则心神得养。,2,10
TCM_TEST_0059,test,"[""肺"",""宣"",""发"",""功"",""能"",""使"",""津"",""液"",""布"",""散"",""于"",""体"",""表"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",肺宣发功能使津液布散于体表。,4,14
TCM_TEST_0060,test,"[""肺"",""肃"",""降"",""功"",""能"",""使"",""水"",""液"",""下"",""输"",""于"",""肾"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",肺肃降功能使水液下输于肾。,3,13
TCM_TEST_0061,test,"[""脾"",""气"",""升"",""清"",""有"",""助"",""于"",""维"",""持"",""脏"",""器"",""位"",""置"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O""]",脾气升清有助于维持脏器位置。,1,14
TCM_TEST_0062,test,"[""脾"",""失"",""升"",""清"",""可"",""出"",""现"",""中"",""气"",""下"",""陷"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",脾失升清可出现中气下陷。,2,12
TCM_TEST_0063,test,"[""肝"",""气"",""疏"",""泄"",""正"",""常"",""则"",""情"",""志"",""舒"",""畅"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",肝气疏泄正常则情志舒畅。,2,12
TCM_TEST_0064,test,"[""肝"",""气"",""郁"",""结"",""可"",""影"",""响"",""脾"",""胃"",""升"",""降"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",肝气郁结可影响脾胃升降。,2,12
TCM_TEST_0065,test,"[""肾"",""精"",""化"",""髓"",""以"",""充"",""养"",""脑"",""髓"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",肾精化髓以充养脑髓。,2,10
TCM_TEST_0066,test,"[""肾"",""气"",""封"",""藏"",""有"",""助"",""于"",""固"",""摄"",""二"",""便"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",肾气封藏有助于固摄二便。,2,12
TCM_TEST_0067,test,"[""胆"",""气"",""通"",""畅"",""有"",""助"",""于"",""胆"",""汁"",""排"",""泄"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",胆气通畅有助于胆汁排泄。,2,12
TCM_TEST_0068,test,"[""胃"",""气"",""和"",""降"",""有"",""助"",""于"",""饮"",""食"",""物"",""下"",""行"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",胃气和降有助于饮食物下行。,3,13
TCM_TEST_0069,test,"[""大"",""肠"",""传"",""导"",""失"",""常"",""可"",""导"",""致"",""便"",""秘"",""或"",""泄"",""泻"",""。""]","[""B-ORGAN"",""I-ORGAN"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-DISEASE"",""I-DISEASE"",""O"",""B-DISEASE"",""I-DISEASE"",""O""]",大肠传导失常可导致便秘或泄泻。,4,15
