id,split,zh,term_count_gold,bio_span_count,gap,reason,entities_gold,bio_spans_json
TCM_TEST_0153,test,面色萎黄多与脾虚气血不足有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""气血不足"",""en"":""insufficiency of Qi and blood"",""type"":""DIAGNOSIS""},{""zh"":""面色萎黄"",""en"":""sallow complexion"",""type"":""DIAGNOSIS""},{""zh"":""脾虚"",""en"":""spleen deficiency"",""type"":""DIAGNOSIS""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]","[{""start"":0,""end"":4,""text"":""面色萎黄"",""type"":""SYMPTOM""},{""start"":6,""end"":8,""text"":""脾虚"",""type"":""CONCEPT""},{""start"":8,""end"":12,""text"":""气血不足"",""type"":""SYNDROME""}]"
TCM_TEST_0154,test,面色晦暗常提示瘀血内阻。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""面色晦暗"",""en"":""dark complexion"",""type"":""DIAGNOSIS""},{""zh"":""瘀血内阻"",""en"":""internal obstruction by blood stasis"",""type"":""DIAGNOSIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""面色晦暗"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""瘀血内阻"",""type"":""CONCEPT""}]"
TCM_TEST_0155,test,面色浮白多与阳气不足有关。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""面色浮白"",""en"":""pale puffy complexion"",""type"":""DIAGNOSIS""},{""zh"":""阳气"",""en"":""Yang-Qi"",""type"":""DIAGNOSIS""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""start"":0,""end"":4,""text"":""面色浮白"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""阳气"",""type"":""CONCEPT""}]"
TCM_TEST_0156,test,舌体胖大多提示水湿内停。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""舌体胖大"",""en"":""enlarged tongue body"",""type"":""DIAGNOSIS""},{""zh"":""水湿内停"",""en"":""internal retention of water-dampness"",""type"":""DIAGNOSIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]","[{""start"":0,""end"":4,""text"":""舌体胖大"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""水湿内停"",""type"":""CONCEPT""}]"
TCM_TEST_0157,test,舌体瘦薄多提示阴血不足。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""舌体瘦薄"",""en"":""thin tongue body"",""type"":""DIAGNOSIS""},{""zh"":""阴血不足"",""en"":""Yin-blood insufficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""start"":0,""end"":4,""text"":""舌体瘦薄"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""阴血不足"",""type"":""SYNDROME""}]"
TCM_TEST_0158,test,舌有齿痕多提示脾虚湿盛。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""脾虚"",""en"":""spleen deficiency"",""type"":""DIAGNOSIS""},{""zh"":""湿盛"",""en"":""exuberant dampness"",""type"":""DIAGNOSIS""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]","[{""start"":7,""end"":9,""text"":""脾虚"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""湿盛"",""type"":""CONCEPT""}]"
TCM_TEST_0161,test,苔少多提示胃阴不足。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""胃阴不足"",""en"":""stomach Yin insufficiency"",""type"":""DIAGNOSIS""},{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""苔少"",""en"":""scanty coating"",""type"":""DIAGNOSIS""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""start"":0,""end"":2,""text"":""苔少"",""type"":""CONCEPT""},{""start"":5,""end"":9,""text"":""胃阴不足"",""type"":""SYNDROME""}]"
TCM_TEST_0162,test,剥苔多提示胃气胃阴受损。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""胃气胃阴"",""en"":""stomach Qi and stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""胃气"",""en"":""stomach-Qi"",""type"":""SUBSTANCE""},{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""剥苔"",""en"":""peeled coating"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":2,""text"":""剥苔"",""type"":""CONCEPT""},{""start"":5,""end"":9,""text"":""胃气胃阴"",""type"":""CONCEPT""}]"
TCM_TEST_0163,test,口渴喜冷饮多提示里热炽盛。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""里热炽盛"",""en"":""exuberant interior heat"",""type"":""DIAGNOSIS""},{""zh"":""口渴"",""en"":""thirst"",""type"":""SYMPTOM""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":2,""text"":""口渴"",""type"":""SYMPTOM""},{""start"":8,""end"":12,""text"":""里热炽盛"",""type"":""SYNDROME""}]"
TCM_TEST_0164,test,口淡不渴多提示寒湿困脾。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""寒湿困脾"",""en"":""cold-dampness encumbering spleen"",""type"":""DIAGNOSIS""},{""zh"":""口淡"",""en"":""bland taste"",""type"":""DIAGNOSIS""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]","[{""start"":0,""end"":2,""text"":""口淡"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""寒湿困脾"",""type"":""SYNDROME""}]"
TCM_TEST_0165,test,口苦常与肝胆湿热有关。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肝胆湿热"",""en"":""liver-gallbladder dampness-heat"",""type"":""DIAGNOSIS""},{""zh"":""口苦"",""en"":""bitter taste"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":2,""text"":""口苦"",""type"":""SYMPTOM""},{""start"":4,""end"":8,""text"":""肝胆湿热"",""type"":""SYNDROME""}]"
TCM_TEST_0166,test,食少纳呆多与脾失健运有关。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""食少纳呆"",""en"":""poor appetite"",""type"":""DIAGNOSIS""},{""zh"":""脾失健运"",""en"":""spleen failing to transport"",""type"":""DIAGNOSIS""},{""zh"":""纳呆"",""en"":""poor appetite"",""type"":""DIAGNOSIS""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]","[{""start"":0,""end"":4,""text"":""食少纳呆"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""脾失健运"",""type"":""CONCEPT""}]"
TCM_TEST_0167,test,腹胀喜按多提示脾胃虚弱。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""脾胃虚弱"",""en"":""weakness of spleen and stomach"",""type"":""DIAGNOSIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""},{""zh"":""腹胀"",""en"":""abdominal distension"",""type"":""SYMPTOM""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]","[{""start"":0,""end"":2,""text"":""腹胀"",""type"":""SYMPTOM""},{""start"":7,""end"":11,""text"":""脾胃虚弱"",""type"":""CONCEPT""}]"
TCM_TEST_0169,test,便溏多与脾虚湿盛有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""脾虚"",""en"":""spleen deficiency"",""type"":""DIAGNOSIS""},{""zh"":""湿盛"",""en"":""exuberant dampness"",""type"":""DIAGNOSIS""},{""zh"":""便溏"",""en"":""loose stool"",""type"":""DIAGNOSIS""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]","[{""start"":0,""end"":2,""text"":""便溏"",""type"":""SYMPTOM""},{""start"":4,""end"":6,""text"":""脾虚"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""湿盛"",""type"":""CONCEPT""}]"
TCM_TEST_0170,test,便秘多与津亏或热结有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""便秘"",""en"":""constipation"",""type"":""DIAGNOSIS""},{""zh"":""津亏"",""en"":""fluid depletion"",""type"":""DIAGNOSIS""},{""zh"":""热结"",""en"":""heat accumulation"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":2,""text"":""便秘"",""type"":""DISEASE""},{""start"":4,""end"":6,""text"":""津亏"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""热结"",""type"":""CONCEPT""}]"
TCM_TEST_0172,test,小便清长多提示阳虚内寒。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""小便清长"",""en"":""clear profuse urine"",""type"":""THERAPY""},{""zh"":""阳虚内寒"",""en"":""internal cold due to Yang deficiency"",""type"":""DIAGNOSIS""},{""zh"":""阳虚"",""en"":""Yang deficiency"",""type"":""DIAGNOSIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""小便清长"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""阳虚内寒"",""type"":""SYNDROME""}]"
TCM_TEST_0173,test,自汗多与卫气不固有关。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""卫气不固"",""en"":""insecurity of defensive Qi"",""type"":""DIAGNOSIS""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""},{""zh"":""自汗"",""en"":""spontaneous sweating"",""type"":""SYMPTOM""}]","[{""start"":0,""end"":2,""text"":""自汗"",""type"":""SYMPTOM""},{""start"":4,""end"":8,""text"":""卫气不固"",""type"":""SYNDROME""}]"
TCM_TEST_0174,test,盗汗多与阴虚内热有关。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""阴虚内热"",""en"":""internal heat due to Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""盗汗"",""en"":""night sweating"",""type"":""SYMPTOM""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":2,""text"":""盗汗"",""type"":""SYMPTOM""},{""start"":4,""end"":8,""text"":""阴虚内热"",""type"":""SYNDROME""}]"
TCM_TEST_0175,test,寒热往来常提示少阳枢机不利。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""寒热往来"",""en"":""alternating chills and fever"",""type"":""DIAGNOSIS""},{""zh"":""少阳枢机"",""en"":""Shaoyang pivot"",""type"":""DIAGNOSIS""},{""zh"":""寒热"",""en"":""cold and heat"",""type"":""PATHOGEN""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":4,""text"":""寒热往来"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""少阳枢机"",""type"":""CONCEPT""}]"
TCM_TEST_0176,test,潮热多与阴虚或阳明热盛有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""阳明热盛"",""en"":""Yangming heat"",""type"":""DIAGNOSIS""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""潮热"",""en"":""tidal fever"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":2,""text"":""潮热"",""type"":""SYMPTOM""},{""start"":4,""end"":6,""text"":""阴虚"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""阳明热盛"",""type"":""CONCEPT""}]"
TCM_TEST_0177,test,浮肿按之凹陷多与水湿泛滥有关。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""水湿泛滥"",""en"":""overflow of water-dampness"",""type"":""DIAGNOSIS""},{""zh"":""浮肿"",""en"":""edema"",""type"":""DIAGNOSIS""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]","[{""start"":0,""end"":2,""text"":""浮肿"",""type"":""SYMPTOM""},{""start"":8,""end"":12,""text"":""水湿泛滥"",""type"":""CONCEPT""}]"
TCM_TEST_0178,test,固定疼痛多提示瘀血阻络。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""固定疼痛"",""en"":""fixed pain"",""type"":""DIAGNOSIS""},{""zh"":""瘀血阻络"",""en"":""blood stasis obstructing collaterals"",""type"":""DIAGNOSIS""},{""zh"":""疼痛"",""en"":""pain"",""type"":""SYMPTOM""}]","[{""start"":0,""end"":4,""text"":""固定疼痛"",""type"":""SYMPTOM""},{""start"":7,""end"":11,""text"":""瘀血阻络"",""type"":""CONCEPT""}]"
TCM_TEST_0179,test,游走疼痛多提示风邪阻络。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""游走疼痛"",""en"":""wandering pain"",""type"":""DIAGNOSIS""},{""zh"":""风邪阻络"",""en"":""wind pathogen obstructing collaterals"",""type"":""DIAGNOSIS""},{""zh"":""疼痛"",""en"":""pain"",""type"":""SYMPTOM""}]","[{""start"":0,""end"":4,""text"":""游走疼痛"",""type"":""SYMPTOM""},{""start"":7,""end"":11,""text"":""风邪阻络"",""type"":""CONCEPT""}]"
TCM_TEST_0180,test,重着疼痛多提示湿邪困阻。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""重着疼痛"",""en"":""heavy pain"",""type"":""DIAGNOSIS""},{""zh"":""湿邪困阻"",""en"":""obstruction by dampness pathogen"",""type"":""DIAGNOSIS""},{""zh"":""疼痛"",""en"":""pain"",""type"":""SYMPTOM""}]","[{""start"":0,""end"":4,""text"":""重着疼痛"",""type"":""SYMPTOM""},{""start"":7,""end"":11,""text"":""湿邪困阻"",""type"":""CONCEPT""}]"
TCM_TEST_0182,test,冷痛多与寒邪凝滞有关。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""寒邪凝滞"",""en"":""cold pathogen congealing"",""type"":""DIAGNOSIS""},{""zh"":""冷痛"",""en"":""cold pain"",""type"":""DIAGNOSIS""},{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":2,""text"":""冷痛"",""type"":""SYMPTOM""},{""start"":4,""end"":8,""text"":""寒邪凝滞"",""type"":""SYNDROME""}]"
TCM_TEST_0183,test,灼痛多与热邪壅盛有关。,3,2,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""热邪壅盛"",""en"":""exuberance of heat pathogen"",""type"":""DIAGNOSIS""},{""zh"":""灼痛"",""en"":""burning pain"",""type"":""SYMPTOM""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""start"":0,""end"":2,""text"":""灼痛"",""type"":""SYMPTOM""},{""start"":4,""end"":8,""text"":""热邪壅盛"",""type"":""CONCEPT""}]"
TCM_TEST_0184,test,麻木多与气血不荣或痰瘀阻络有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""气血不荣"",""en"":""malnourishment by Qi and blood"",""type"":""DIAGNOSIS""},{""zh"":""痰瘀阻络"",""en"":""phlegm-stasis obstruction"",""type"":""DIAGNOSIS""},{""zh"":""麻木"",""en"":""numbness"",""type"":""DIAGNOSIS""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""start"":0,""end"":2,""text"":""麻木"",""type"":""CONCEPT""},{""start"":4,""end"":8,""text"":""气血不荣"",""type"":""CONCEPT""},{""start"":9,""end"":13,""text"":""痰瘀阻络"",""type"":""CONCEPT""}]"
TCM_TEST_0185,test,胸闷多与痰浊阻滞胸阳有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""胸闷"",""en"":""chest oppression"",""type"":""DIAGNOSIS""},{""zh"":""痰浊"",""en"":""turbid phlegm"",""type"":""DIAGNOSIS""},{""zh"":""胸阳"",""en"":""chest Yang"",""type"":""DIAGNOSIS""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""start"":0,""end"":2,""text"":""胸闷"",""type"":""SYMPTOM""},{""start"":4,""end"":6,""text"":""痰浊"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""胸阳"",""type"":""CONCEPT""}]"
TCM_TEST_0186,test,心悸多与心气心血不足有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""心血不足"",""en"":""insufficiency of heart blood"",""type"":""DIAGNOSIS""},{""zh"":""心气"",""en"":""heart Qi"",""type"":""DIAGNOSIS""},{""zh"":""心血"",""en"":""heart blood"",""type"":""SUBSTANCE""},{""zh"":""心悸"",""en"":""palpitation"",""type"":""SYMPTOM""}]","[{""start"":0,""end"":2,""text"":""心悸"",""type"":""DISEASE""},{""start"":4,""end"":6,""text"":""心气"",""type"":""ORGAN""},{""start"":6,""end"":10,""text"":""心血不足"",""type"":""SYNDROME""}]"
TCM_TEST_0187,test,失眠多与心神失养或心火扰神有关。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""心神失养"",""en"":""malnutrition of the mind"",""type"":""DIAGNOSIS""},{""zh"":""心火扰神"",""en"":""heart fire disturbing spirit"",""type"":""DIAGNOSIS""},{""zh"":""心火"",""en"":""heart fire"",""type"":""DIAGNOSIS""},{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""}]","[{""start"":4,""end"":8,""text"":""心神失养"",""type"":""SYNDROME""},{""start"":9,""end"":13,""text"":""心火扰神"",""type"":""CONCEPT""}]"
TCM_TEST_0188,test,眩晕多与肝阳上扰或气血不足有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""气血不足"",""en"":""insufficiency of Qi and blood"",""type"":""DIAGNOSIS""},{""zh"":""肝阳上扰"",""en"":""upward disturbance by Liver-Yang"",""type"":""DIAGNOSIS""},{""zh"":""眩晕"",""en"":""dizziness"",""type"":""SYMPTOM""},{""zh"":""上"",""en"":""upper"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":2,""text"":""眩晕"",""type"":""DISEASE""},{""start"":4,""end"":8,""text"":""肝阳上扰"",""type"":""CONCEPT""},{""start"":9,""end"":13,""text"":""气血不足"",""type"":""SYNDROME""}]"
TCM_TEST_0189,test,耳鸣多与肾精不足或肝火上扰有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""肾精不足"",""en"":""kidney essence insufficiency"",""type"":""DIAGNOSIS""},{""zh"":""肝火上扰"",""en"":""upward disturbance by Liver-fire"",""type"":""DIAGNOSIS""},{""zh"":""肾精"",""en"":""kidney essence"",""type"":""SUBSTANCE""},{""zh"":""耳鸣"",""en"":""tinnitus"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":2,""text"":""耳鸣"",""type"":""CONCEPT""},{""start"":4,""end"":8,""text"":""肾精不足"",""type"":""SYNDROME""},{""start"":9,""end"":13,""text"":""肝火上扰"",""type"":""CONCEPT""}]"
TCM_TEST_0190,test,痰湿内盛可阻碍脾胃升降。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""脾胃升降"",""en"":""ascent and descent of spleen and stomach"",""type"":""DIAGNOSIS""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]","[{""start"":2,""end"":3,""text"":""内"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""脾胃升降"",""type"":""CONCEPT""}]"
TCM_TEST_0191,test,干咳少痰多提示肺阴不足。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""干咳少痰"",""en"":""dry cough with scanty sputum"",""type"":""DIAGNOSIS""},{""zh"":""肺阴不足"",""en"":""lung Yin insufficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""},{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""}]","[{""start"":0,""end"":4,""text"":""干咳少痰"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""肺阴不足"",""type"":""SYNDROME""}]"
TCM_TEST_0192,test,喘息气短多与肺肾两虚有关。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""喘息气短"",""en"":""panting and shortness of breath"",""type"":""DIAGNOSIS""},{""zh"":""肺肾两虚"",""en"":""lung-kidney deficiency"",""type"":""DIAGNOSIS""},{""zh"":""肺肾"",""en"":""lungs and kidneys"",""type"":""DIAGNOSIS""},{""zh"":""气短"",""en"":""shortness of breath"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""喘息气短"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""肺肾两虚"",""type"":""CONCEPT""}]"
TCM_TEST_0193,test,小儿高热抽搐多与热极生风有关。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""热极生风"",""en"":""extreme heat generating wind"",""type"":""DIAGNOSIS""},{""zh"":""小儿高热"",""en"":""high fever in children"",""type"":""DIAGNOSIS""},{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""抽搐"",""en"":""convulsions"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":4,""text"":""小儿高热"",""type"":""CONCEPT""},{""start"":4,""end"":6,""text"":""抽搐"",""type"":""SYMPTOM""},{""start"":8,""end"":12,""text"":""热极生风"",""type"":""CONCEPT""}]"
TCM_TEST_0194,test,小儿食积化热可导致腹胀口臭。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""小儿食积"",""en"":""food accumulation in children"",""type"":""DIAGNOSIS""},{""zh"":""食积化热"",""en"":""food accumulation transforming into heat"",""type"":""THERAPY""},{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""腹胀"",""en"":""abdominal distension"",""type"":""SYMPTOM""}]","[{""start"":0,""end"":4,""text"":""小儿食积"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""腹胀"",""type"":""SYMPTOM""}]"
TCM_TEST_0195,test,小儿脾虚夹湿可导致久泻。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""小儿脾虚"",""en"":""spleen deficiency in children"",""type"":""DIAGNOSIS""},{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""脾虚"",""en"":""spleen deficiency"",""type"":""DIAGNOSIS""},{""zh"":""久泻"",""en"":""prolonged diarrhea"",""type"":""THERAPY""}]","[{""start"":0,""end"":4,""text"":""小儿脾虚"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""久泻"",""type"":""CONCEPT""}]"
TCM_TEST_0196,test,小儿肺脾不足可导致反复咳喘。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""小儿肺脾不足"",""en"":""lung-spleen insufficiency in children"",""type"":""DIAGNOSIS""},{""zh"":""反复咳喘"",""en"":""recurrent cough and panting"",""type"":""DIAGNOSIS""},{""zh"":""小儿"",""en"":""children"",""type"":""DIAGNOSIS""},{""zh"":""脾"",""en"":""spleen"",""type"":""ORGAN""}]","[{""start"":0,""end"":6,""text"":""小儿肺脾不足"",""type"":""SYNDROME""},{""start"":9,""end"":13,""text"":""反复咳喘"",""type"":""CONCEPT""}]"
TCM_TEST_0197,test,疮疡红肿高突多属阳证。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""红肿高突"",""en"":""red elevated swelling"",""type"":""DIAGNOSIS""},{""zh"":""疮疡"",""en"":""sores and ulcers"",""type"":""DIAGNOSIS""},{""zh"":""阳证"",""en"":""Yang syndrome"",""type"":""SYNDROME""},{""zh"":""阳"",""en"":""Yang"",""type"":""CONCEPT""}]","[{""start"":0,""end"":2,""text"":""疮疡"",""type"":""DISEASE""},{""start"":2,""end"":6,""text"":""红肿高突"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""阳证"",""type"":""SYNDROME""}]"
TCM_TEST_0198,test,疮疡色暗平塌多属阴证。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""色暗平塌"",""en"":""dark flat swelling"",""type"":""DIAGNOSIS""},{""zh"":""疮疡"",""en"":""sores and ulcers"",""type"":""DIAGNOSIS""},{""zh"":""色暗"",""en"":""dark color"",""type"":""DIAGNOSIS""},{""zh"":""阴证"",""en"":""Yin syndrome"",""type"":""SYNDROME""}]","[{""start"":0,""end"":2,""text"":""疮疡"",""type"":""DISEASE""},{""start"":2,""end"":6,""text"":""色暗平塌"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""阴证"",""type"":""SYNDROME""}]"
TCM_TEST_0200,test,脓出清稀多提示正气虚弱。,4,3,1,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""正气虚弱"",""en"":""weak healthy Qi"",""type"":""DIAGNOSIS""},{""zh"":""正气"",""en"":""healthy Qi"",""type"":""CONCEPT""},{""zh"":""清稀"",""en"":""clear and thin"",""type"":""THERAPY""},{""zh"":""脓"",""en"":""pus"",""type"":""DIAGNOSIS""}]","[{""start"":0,""end"":1,""text"":""脓"",""type"":""SYMPTOM""},{""start"":2,""end"":4,""text"":""清稀"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""正气虚弱"",""type"":""SYNDROME""}]"
TCM_TEST_0201,test,表虚证多与卫气不固有关。,4,2,2,"BIO is non-overlapping; nested, discontinuous, or non-exact entities are not fully represented.","[{""zh"":""卫气不固"",""en"":""insecurity of defensive Qi"",""type"":""DIAGNOSIS""},{""zh"":""表虚证"",""en"":""exterior deficiency syndrome"",""type"":""SYNDROME""},{""zh"":""虚证"",""en"":""deficiency syndrome"",""type"":""SYNDROME""},{""zh"":""卫气"",""en"":""defensive Qi"",""type"":""SUBSTANCE""}]","[{""start"":0,""end"":3,""text"":""表虚证"",""type"":""SYNDROME""},{""start"":5,""end"":9,""text"":""卫气不固"",""type"":""SYNDROME""}]"
