id,split,char_index,char,bio_label
TCM_TRAIN_0816,train,2,泄,O
TCM_TRAIN_0816,train,3,于,O
TCM_TRAIN_0816,train,4,小,B-ORGAN
TCM_TRAIN_0816,train,5,肠,I-ORGAN
TCM_TRAIN_0816,train,6,以,O
TCM_TRAIN_0816,train,7,助,O
TCM_TRAIN_0816,train,8,饮,O
TCM_TRAIN_0816,train,9,食,O
TCM_TRAIN_0816,train,10,消,B-CONCEPT
TCM_TRAIN_0816,train,11,化,I-CONCEPT
TCM_TRAIN_0816,train,12,。,O
TCM_TRAIN_0817,train,0,胃,B-CONCEPT
TCM_TRAIN_0817,train,1,失,I-CONCEPT
TCM_TRAIN_0817,train,2,和,I-CONCEPT
TCM_TRAIN_0817,train,3,降,I-CONCEPT
TCM_TRAIN_0817,train,4,可,O
TCM_TRAIN_0817,train,5,出,O
TCM_TRAIN_0817,train,6,现,O
TCM_TRAIN_0817,train,7,嗳,B-CONCEPT
TCM_TRAIN_0817,train,8,气,I-CONCEPT
TCM_TRAIN_0817,train,9,和,O
TCM_TRAIN_0817,train,10,呕,B-DISEASE
TCM_TRAIN_0817,train,11,吐,I-DISEASE
TCM_TRAIN_0817,train,12,。,O
TCM_TRAIN_0818,train,0,膀,B-CONCEPT
TCM_TRAIN_0818,train,1,胱,I-CONCEPT
TCM_TRAIN_0818,train,2,气,I-CONCEPT
TCM_TRAIN_0818,train,3,化,I-CONCEPT
TCM_TRAIN_0818,train,4,失,O
TCM_TRAIN_0818,train,5,司,O
TCM_TRAIN_0818,train,6,可,O
TCM_TRAIN_0818,train,7,导,O
TCM_TRAIN_0818,train,8,致,O
TCM_TRAIN_0818,train,9,小,B-CONCEPT
TCM_TRAIN_0818,train,10,便,I-CONCEPT
TCM_TRAIN_0818,train,11,异,I-CONCEPT
TCM_TRAIN_0818,train,12,常,I-CONCEPT
TCM_TRAIN_0818,train,13,。,O
TCM_TRAIN_0819,train,0,辛,B-CONCEPT
TCM_TRAIN_0819,train,1,味,I-CONCEPT
TCM_TRAIN_0819,train,2,能,O
TCM_TRAIN_0819,train,3,发,B-CONCEPT
TCM_TRAIN_0819,train,4,散,I-CONCEPT
TCM_TRAIN_0819,train,5,和,O
TCM_TRAIN_0819,train,6,行,B-CONCEPT
TCM_TRAIN_0819,train,7,气,I-CONCEPT
TCM_TRAIN_0819,train,8,。,O
TCM_TRAIN_0820,train,0,甘,B-CONCEPT
TCM_TRAIN_0820,train,1,味,I-CONCEPT
TCM_TRAIN_0820,train,2,能,O
TCM_TRAIN_0820,train,3,补,B-CONCEPT
TCM_TRAIN_0820,train,4,益,I-CONCEPT
TCM_TRAIN_0820,train,5,和,O
TCM_TRAIN_0820,train,6,缓,B-CONCEPT
TCM_TRAIN_0820,train,7,急,I-CONCEPT
TCM_TRAIN_0820,train,8,。,O
TCM_TRAIN_0821,train,0,酸,B-CONCEPT
TCM_TRAIN_0821,train,1,味,I-CONCEPT
TCM_TRAIN_0821,train,2,能,O
TCM_TRAIN_0821,train,3,收,B-CONCEPT
TCM_TRAIN_0821,train,4,敛,I-CONCEPT
TCM_TRAIN_0821,train,5,和,O
TCM_TRAIN_0821,train,6,固,B-CONCEPT
TCM_TRAIN_0821,train,7,涩,I-CONCEPT
TCM_TRAIN_0821,train,8,。,O
TCM_TRAIN_0822,train,0,苦,B-CONCEPT
TCM_TRAIN_0822,train,1,味,I-CONCEPT
TCM_TRAIN_0822,train,2,能,O
TCM_TRAIN_0822,train,3,泄,B-CONCEPT
TCM_TRAIN_0822,train,4,降,I-CONCEPT
TCM_TRAIN_0822,train,5,和,O
TCM_TRAIN_0822,train,6,燥,B-THERAPY
TCM_TRAIN_0822,train,7,湿,I-THERAPY
TCM_TRAIN_0822,train,8,。,O
TCM_TRAIN_0823,train,0,咸,B-CONCEPT
TCM_TRAIN_0823,train,1,味,I-CONCEPT
TCM_TRAIN_0823,train,2,能,O
TCM_TRAIN_0823,train,3,软,B-CONCEPT
TCM_TRAIN_0823,train,4,坚,I-CONCEPT
TCM_TRAIN_0823,train,5,和,O
TCM_TRAIN_0823,train,6,泻,B-CONCEPT
TCM_TRAIN_0823,train,7,下,I-CONCEPT
TCM_TRAIN_0823,train,8,。,O
TCM_TRAIN_0824,train,0,淡,B-CONCEPT
TCM_TRAIN_0824,train,1,味,I-CONCEPT
TCM_TRAIN_0824,train,2,能,O
TCM_TRAIN_0824,train,3,渗,B-THERAPY
TCM_TRAIN_0824,train,4,湿,I-THERAPY
TCM_TRAIN_0824,train,5,和,O
TCM_TRAIN_0824,train,6,利,B-THERAPY
TCM_TRAIN_0824,train,7,水,I-THERAPY
TCM_TRAIN_0824,train,8,。,O
TCM_TRAIN_0825,train,0,寒,B-CONCEPT
TCM_TRAIN_0825,train,1,性,I-CONCEPT
TCM_TRAIN_0825,train,2,药,I-CONCEPT
TCM_TRAIN_0825,train,3,物,I-CONCEPT
TCM_TRAIN_0825,train,4,多,O
TCM_TRAIN_0825,train,5,用,O
TCM_TRAIN_0825,train,6,于,O
TCM_TRAIN_0825,train,7,热,B-SYNDROME
TCM_TRAIN_0825,train,8,证,I-SYNDROME
TCM_TRAIN_0825,train,9,。,O
TCM_TRAIN_0826,train,0,热,B-CONCEPT
TCM_TRAIN_0826,train,1,性,I-CONCEPT
TCM_TRAIN_0826,train,2,药,I-CONCEPT
TCM_TRAIN_0826,train,3,物,I-CONCEPT
TCM_TRAIN_0826,train,4,多,O
TCM_TRAIN_0826,train,5,用,O
TCM_TRAIN_0826,train,6,于,O
TCM_TRAIN_0826,train,7,寒,B-SYNDROME
TCM_TRAIN_0826,train,8,证,I-SYNDROME
TCM_TRAIN_0826,train,9,。,O
TCM_TRAIN_0827,train,0,升,B-CONCEPT
TCM_TRAIN_0827,train,1,浮,I-CONCEPT
TCM_TRAIN_0827,train,2,药,I-CONCEPT
TCM_TRAIN_0827,train,3,物,I-CONCEPT
TCM_TRAIN_0827,train,4,常,O
TCM_TRAIN_0827,train,5,用,O
TCM_TRAIN_0827,train,6,于,O
TCM_TRAIN_0827,train,7,下,B-SYNDROME
TCM_TRAIN_0827,train,8,陷,I-SYNDROME
TCM_TRAIN_0827,train,9,病,I-SYNDROME
TCM_TRAIN_0827,train,10,证,I-SYNDROME
TCM_TRAIN_0827,train,11,。,O
TCM_TRAIN_0828,train,0,沉,B-CONCEPT
TCM_TRAIN_0828,train,1,降,I-CONCEPT
TCM_TRAIN_0828,train,2,药,I-CONCEPT
TCM_TRAIN_0828,train,3,物,I-CONCEPT
TCM_TRAIN_0828,train,4,常,O
TCM_TRAIN_0828,train,5,用,O
TCM_TRAIN_0828,train,6,于,O
TCM_TRAIN_0828,train,7,上,B-SYNDROME
TCM_TRAIN_0828,train,8,逆,I-SYNDROME
TCM_TRAIN_0828,train,9,病,I-SYNDROME
TCM_TRAIN_0828,train,10,证,I-SYNDROME
TCM_TRAIN_0828,train,11,。,O
TCM_TRAIN_0829,train,0,归,B-CONCEPT
TCM_TRAIN_0829,train,1,肺,I-CONCEPT
TCM_TRAIN_0829,train,2,经,I-CONCEPT
TCM_TRAIN_0829,train,3,药,I-CONCEPT
TCM_TRAIN_0829,train,4,物,I-CONCEPT
TCM_TRAIN_0829,train,5,多,O
TCM_TRAIN_0829,train,6,治,O
TCM_TRAIN_0829,train,7,疗,O
TCM_TRAIN_0829,train,8,咳,B-SYNDROME
TCM_TRAIN_0829,train,9,喘,I-SYNDROME
TCM_TRAIN_0829,train,10,病,I-SYNDROME
TCM_TRAIN_0829,train,11,证,I-SYNDROME
TCM_TRAIN_0829,train,12,。,O
TCM_TRAIN_0830,train,0,归,B-CONCEPT
TCM_TRAIN_0830,train,1,脾,I-CONCEPT
TCM_TRAIN_0830,train,2,经,I-CONCEPT
TCM_TRAIN_0830,train,3,药,I-CONCEPT
TCM_TRAIN_0830,train,4,物,I-CONCEPT
TCM_TRAIN_0830,train,5,多,O
TCM_TRAIN_0830,train,6,治,O
TCM_TRAIN_0830,train,7,疗,O
TCM_TRAIN_0830,train,8,运,B-SYNDROME
TCM_TRAIN_0830,train,9,化,I-SYNDROME
TCM_TRAIN_0830,train,10,失,I-SYNDROME
TCM_TRAIN_0830,train,11,常,I-SYNDROME
TCM_TRAIN_0830,train,12,。,O
TCM_TRAIN_0831,train,0,归,B-CONCEPT
TCM_TRAIN_0831,train,1,肝,I-CONCEPT
TCM_TRAIN_0831,train,2,经,I-CONCEPT
TCM_TRAIN_0831,train,3,药,I-CONCEPT
TCM_TRAIN_0831,train,4,物,I-CONCEPT
TCM_TRAIN_0831,train,5,多,O
TCM_TRAIN_0831,train,6,治,O
TCM_TRAIN_0831,train,7,疗,O
TCM_TRAIN_0831,train,8,肝,B-SYNDROME
TCM_TRAIN_0831,train,9,胆,I-SYNDROME
TCM_TRAIN_0831,train,10,病,I-SYNDROME
TCM_TRAIN_0831,train,11,证,I-SYNDROME
TCM_TRAIN_0831,train,12,。,O
TCM_TRAIN_0832,train,0,归,B-CONCEPT
TCM_TRAIN_0832,train,1,肾,I-CONCEPT
TCM_TRAIN_0832,train,2,经,I-CONCEPT
TCM_TRAIN_0832,train,3,药,I-CONCEPT
TCM_TRAIN_0832,train,4,物,I-CONCEPT
TCM_TRAIN_0832,train,5,多,O
TCM_TRAIN_0832,train,6,治,O
TCM_TRAIN_0832,train,7,疗,O
TCM_TRAIN_0832,train,8,肾,B-SYNDROME
TCM_TRAIN_0832,train,9,系,I-SYNDROME
TCM_TRAIN_0832,train,10,病,I-SYNDROME
TCM_TRAIN_0832,train,11,证,I-SYNDROME
TCM_TRAIN_0832,train,12,。,O
TCM_TRAIN_0833,train,0,心,B-SYNDROME
TCM_TRAIN_0833,train,1,气,I-SYNDROME
TCM_TRAIN_0833,train,2,不,I-SYNDROME
TCM_TRAIN_0833,train,3,足,I-SYNDROME
TCM_TRAIN_0833,train,4,可,O
TCM_TRAIN_0833,train,5,导,O
TCM_TRAIN_0833,train,6,致,O
TCM_TRAIN_0833,train,7,血,B-CONCEPT
TCM_TRAIN_0833,train,8,脉,I-CONCEPT
TCM_TRAIN_0833,train,9,运,I-CONCEPT
TCM_TRAIN_0833,train,10,行,I-CONCEPT
TCM_TRAIN_0833,train,11,无,I-CONCEPT
TCM_TRAIN_0833,train,12,力,I-CONCEPT
TCM_TRAIN_0833,train,13,。,O
TCM_TRAIN_0834,train,0,心,B-SYNDROME
TCM_TRAIN_0834,train,1,气,I-SYNDROME
TCM_TRAIN_0834,train,2,不,I-SYNDROME
TCM_TRAIN_0834,train,3,足,I-SYNDROME
TCM_TRAIN_0834,train,4,常,O
TCM_TRAIN_0834,train,5,表,O
TCM_TRAIN_0834,train,6,现,O
TCM_TRAIN_0834,train,7,为,O
TCM_TRAIN_0834,train,8,血,B-CONCEPT
TCM_TRAIN_0834,train,9,脉,I-CONCEPT
TCM_TRAIN_0834,train,10,运,I-CONCEPT
TCM_TRAIN_0834,train,11,行,I-CONCEPT
TCM_TRAIN_0834,train,12,无,I-CONCEPT
TCM_TRAIN_0834,train,13,力,I-CONCEPT
TCM_TRAIN_0834,train,14,。,O
TCM_TRAIN_0835,train,0,心,B-SYNDROME
TCM_TRAIN_0835,train,1,血,I-SYNDROME
TCM_TRAIN_0835,train,2,不,I-SYNDROME
TCM_TRAIN_0835,train,3,足,I-SYNDROME
TCM_TRAIN_0835,train,4,可,O
TCM_TRAIN_0835,train,5,导,O
TCM_TRAIN_0835,train,6,致,O
TCM_TRAIN_0835,train,7,心,B-SYNDROME
TCM_TRAIN_0835,train,8,神,I-SYNDROME
TCM_TRAIN_0835,train,9,失,I-SYNDROME
TCM_TRAIN_0835,train,10,养,I-SYNDROME
TCM_TRAIN_0835,train,11,。,O
TCM_TRAIN_0836,train,0,心,B-SYNDROME
TCM_TRAIN_0836,train,1,血,I-SYNDROME
TCM_TRAIN_0836,train,2,不,I-SYNDROME
TCM_TRAIN_0836,train,3,足,I-SYNDROME
TCM_TRAIN_0836,train,4,常,O
TCM_TRAIN_0836,train,5,表,O
TCM_TRAIN_0836,train,6,现,O
TCM_TRAIN_0836,train,7,为,O
TCM_TRAIN_0836,train,8,心,B-SYNDROME
TCM_TRAIN_0836,train,9,神,I-SYNDROME
TCM_TRAIN_0836,train,10,失,I-SYNDROME
TCM_TRAIN_0836,train,11,养,I-SYNDROME
TCM_TRAIN_0836,train,12,。,O
TCM_TRAIN_0837,train,0,心,B-SYNDROME
TCM_TRAIN_0837,train,1,阴,I-SYNDROME
TCM_TRAIN_0837,train,2,不,I-SYNDROME
TCM_TRAIN_0837,train,3,足,I-SYNDROME
TCM_TRAIN_0837,train,4,可,O
TCM_TRAIN_0837,train,5,导,O
TCM_TRAIN_0837,train,6,致,O
TCM_TRAIN_0837,train,7,虚,B-SYNDROME
TCM_TRAIN_0837,train,8,热,I-SYNDROME
TCM_TRAIN_0837,train,9,内,I-SYNDROME
TCM_TRAIN_0837,train,10,扰,I-SYNDROME
TCM_TRAIN_0837,train,11,。,O
TCM_TRAIN_0838,train,0,心,B-SYNDROME
TCM_TRAIN_0838,train,1,阴,I-SYNDROME
TCM_TRAIN_0838,train,2,不,I-SYNDROME
TCM_TRAIN_0838,train,3,足,I-SYNDROME
TCM_TRAIN_0838,train,4,常,O
TCM_TRAIN_0838,train,5,表,O
TCM_TRAIN_0838,train,6,现,O
TCM_TRAIN_0838,train,7,为,O
TCM_TRAIN_0838,train,8,虚,B-SYNDROME
TCM_TRAIN_0838,train,9,热,I-SYNDROME
TCM_TRAIN_0838,train,10,内,I-SYNDROME
TCM_TRAIN_0838,train,11,扰,I-SYNDROME
TCM_TRAIN_0838,train,12,。,O
TCM_TRAIN_0839,train,0,心,B-CONCEPT
TCM_TRAIN_0839,train,1,阳,I-CONCEPT
TCM_TRAIN_0839,train,2,不,I-CONCEPT
TCM_TRAIN_0839,train,3,振,I-CONCEPT
TCM_TRAIN_0839,train,4,可,O
TCM_TRAIN_0839,train,5,导,O
TCM_TRAIN_0839,train,6,致,O
TCM_TRAIN_0839,train,7,血,B-CONCEPT
TCM_TRAIN_0839,train,8,脉,I-CONCEPT
TCM_TRAIN_0839,train,9,失,I-CONCEPT
TCM_TRAIN_0839,train,10,温,I-CONCEPT
TCM_TRAIN_0839,train,11,。,O
TCM_TRAIN_0840,train,0,心,B-CONCEPT
TCM_TRAIN_0840,train,1,阳,I-CONCEPT
TCM_TRAIN_0840,train,2,不,I-CONCEPT
TCM_TRAIN_0840,train,3,振,I-CONCEPT
TCM_TRAIN_0840,train,4,常,O
TCM_TRAIN_0840,train,5,表,O
TCM_TRAIN_0840,train,6,现,O
TCM_TRAIN_0840,train,7,为,O
TCM_TRAIN_0840,train,8,血,B-CONCEPT
TCM_TRAIN_0840,train,9,脉,I-CONCEPT
TCM_TRAIN_0840,train,10,失,I-CONCEPT
TCM_TRAIN_0840,train,11,温,I-CONCEPT
TCM_TRAIN_0840,train,12,。,O
TCM_TRAIN_0841,train,0,肺,B-SYNDROME
TCM_TRAIN_0841,train,1,气,I-SYNDROME
TCM_TRAIN_0841,train,2,不,I-SYNDROME
TCM_TRAIN_0841,train,3,足,I-SYNDROME
TCM_TRAIN_0841,train,4,可,O
TCM_TRAIN_0841,train,5,导,O
TCM_TRAIN_0841,train,6,致,O
TCM_TRAIN_0841,train,7,卫,B-SYNDROME
TCM_TRAIN_0841,train,8,表,I-SYNDROME
TCM_TRAIN_0841,train,9,不,I-SYNDROME
TCM_TRAIN_0841,train,10,固,I-SYNDROME
TCM_TRAIN_0841,train,11,。,O
TCM_TRAIN_0842,train,0,肺,B-SYNDROME
TCM_TRAIN_0842,train,1,气,I-SYNDROME
TCM_TRAIN_0842,train,2,不,I-SYNDROME
TCM_TRAIN_0842,train,3,足,I-SYNDROME
TCM_TRAIN_0842,train,4,常,O
TCM_TRAIN_0842,train,5,表,O
TCM_TRAIN_0842,train,6,现,O
TCM_TRAIN_0842,train,7,为,O
TCM_TRAIN_0842,train,8,卫,B-SYNDROME
TCM_TRAIN_0842,train,9,表,I-SYNDROME
TCM_TRAIN_0842,train,10,不,I-SYNDROME
TCM_TRAIN_0842,train,11,固,I-SYNDROME
TCM_TRAIN_0842,train,12,。,O
TCM_TRAIN_0843,train,0,肺,B-CONCEPT
TCM_TRAIN_0843,train,1,失,I-CONCEPT
TCM_TRAIN_0843,train,2,肃,I-CONCEPT
TCM_TRAIN_0843,train,3,降,I-CONCEPT
TCM_TRAIN_0843,train,4,可,O
TCM_TRAIN_0843,train,5,导,O
TCM_TRAIN_0843,train,6,致,O
TCM_TRAIN_0843,train,7,气,B-SYNDROME
TCM_TRAIN_0843,train,8,逆,I-SYNDROME
TCM_TRAIN_0843,train,9,于,I-SYNDROME
TCM_TRAIN_0843,train,10,上,I-SYNDROME
TCM_TRAIN_0843,train,11,。,O
TCM_TRAIN_0844,train,0,肺,B-CONCEPT
TCM_TRAIN_0844,train,1,失,I-CONCEPT
TCM_TRAIN_0844,train,2,肃,I-CONCEPT
TCM_TRAIN_0844,train,3,降,I-CONCEPT
TCM_TRAIN_0844,train,4,常,O
TCM_TRAIN_0844,train,5,表,O
TCM_TRAIN_0844,train,6,现,O
TCM_TRAIN_0844,train,7,为,O
TCM_TRAIN_0844,train,8,气,B-SYNDROME
TCM_TRAIN_0844,train,9,逆,I-SYNDROME
TCM_TRAIN_0844,train,10,于,I-SYNDROME
TCM_TRAIN_0844,train,11,上,I-SYNDROME
TCM_TRAIN_0844,train,12,。,O
TCM_TRAIN_0845,train,0,肺,B-CONCEPT
TCM_TRAIN_0845,train,1,失,I-CONCEPT
TCM_TRAIN_0845,train,2,宣,I-CONCEPT
TCM_TRAIN_0845,train,3,发,I-CONCEPT
TCM_TRAIN_0845,train,4,可,O
TCM_TRAIN_0845,train,5,导,O
TCM_TRAIN_0845,train,6,致,O
TCM_TRAIN_0845,train,7,津,B-SYNDROME
TCM_TRAIN_0845,train,8,液,I-SYNDROME
TCM_TRAIN_0845,train,9,布,I-SYNDROME
TCM_TRAIN_0845,train,10,散,I-SYNDROME
TCM_TRAIN_0845,train,11,失,I-SYNDROME
TCM_TRAIN_0845,train,12,常,I-SYNDROME
TCM_TRAIN_0845,train,13,。,O
TCM_TRAIN_0846,train,0,肺,B-CONCEPT
TCM_TRAIN_0846,train,1,失,I-CONCEPT
TCM_TRAIN_0846,train,2,宣,I-CONCEPT
TCM_TRAIN_0846,train,3,发,I-CONCEPT
TCM_TRAIN_0846,train,4,常,O
TCM_TRAIN_0846,train,5,表,O
TCM_TRAIN_0846,train,6,现,O
TCM_TRAIN_0846,train,7,为,O
TCM_TRAIN_0846,train,8,津,B-SYNDROME
TCM_TRAIN_0846,train,9,液,I-SYNDROME
TCM_TRAIN_0846,train,10,布,I-SYNDROME
TCM_TRAIN_0846,train,11,散,I-SYNDROME
TCM_TRAIN_0846,train,12,失,I-SYNDROME
TCM_TRAIN_0846,train,13,常,I-SYNDROME
TCM_TRAIN_0846,train,14,。,O
TCM_TRAIN_0847,train,0,脾,B-SYNDROME
TCM_TRAIN_0847,train,1,气,I-SYNDROME
TCM_TRAIN_0847,train,2,不,I-SYNDROME
TCM_TRAIN_0847,train,3,足,I-SYNDROME
TCM_TRAIN_0847,train,4,可,O
TCM_TRAIN_0847,train,5,导,O
TCM_TRAIN_0847,train,6,致,O
TCM_TRAIN_0847,train,7,运,B-CONCEPT
TCM_TRAIN_0847,train,8,化,I-CONCEPT
TCM_TRAIN_0847,train,9,失,I-CONCEPT
TCM_TRAIN_0847,train,10,健,I-CONCEPT
TCM_TRAIN_0847,train,11,。,O
TCM_TRAIN_0848,train,0,脾,B-SYNDROME
TCM_TRAIN_0848,train,1,气,I-SYNDROME
TCM_TRAIN_0848,train,2,不,I-SYNDROME
TCM_TRAIN_0848,train,3,足,I-SYNDROME
TCM_TRAIN_0848,train,4,常,O
TCM_TRAIN_0848,train,5,表,O
TCM_TRAIN_0848,train,6,现,O
TCM_TRAIN_0848,train,7,为,O
TCM_TRAIN_0848,train,8,运,B-CONCEPT
TCM_TRAIN_0848,train,9,化,I-CONCEPT
TCM_TRAIN_0848,train,10,失,I-CONCEPT
TCM_TRAIN_0848,train,11,健,I-CONCEPT
TCM_TRAIN_0848,train,12,。,O
TCM_TRAIN_0849,train,0,脾,B-SYNDROME
TCM_TRAIN_0849,train,1,阳,I-SYNDROME
TCM_TRAIN_0849,train,2,不,I-SYNDROME
TCM_TRAIN_0849,train,3,足,I-SYNDROME
TCM_TRAIN_0849,train,4,可,O
TCM_TRAIN_0849,train,5,导,O
TCM_TRAIN_0849,train,6,致,O
TCM_TRAIN_0849,train,7,寒,B-SYNDROME
TCM_TRAIN_0849,train,8,湿,I-SYNDROME
TCM_TRAIN_0849,train,9,内,I-SYNDROME
TCM_TRAIN_0849,train,10,生,I-SYNDROME
TCM_TRAIN_0849,train,11,。,O
TCM_TRAIN_0850,train,0,脾,B-SYNDROME
TCM_TRAIN_0850,train,1,阳,I-SYNDROME
TCM_TRAIN_0850,train,2,不,I-SYNDROME
TCM_TRAIN_0850,train,3,足,I-SYNDROME
TCM_TRAIN_0850,train,4,常,O
TCM_TRAIN_0850,train,5,表,O
TCM_TRAIN_0850,train,6,现,O
TCM_TRAIN_0850,train,7,为,O
TCM_TRAIN_0850,train,8,寒,B-SYNDROME
TCM_TRAIN_0850,train,9,湿,I-SYNDROME
TCM_TRAIN_0850,train,10,内,I-SYNDROME
TCM_TRAIN_0850,train,11,生,I-SYNDROME
TCM_TRAIN_0850,train,12,。,O
TCM_TRAIN_0851,train,0,脾,B-CONCEPT
TCM_TRAIN_0851,train,1,不,I-CONCEPT
TCM_TRAIN_0851,train,2,升,I-CONCEPT
TCM_TRAIN_0851,train,3,清,I-CONCEPT
TCM_TRAIN_0851,train,4,可,O
TCM_TRAIN_0851,train,5,导,O
TCM_TRAIN_0851,train,6,致,O
TCM_TRAIN_0851,train,7,清,B-SYNDROME
TCM_TRAIN_0851,train,8,阳,I-SYNDROME
TCM_TRAIN_0851,train,9,不,I-SYNDROME
TCM_TRAIN_0851,train,10,升,I-SYNDROME
TCM_TRAIN_0851,train,11,。,O
TCM_TRAIN_0852,train,0,脾,B-CONCEPT
TCM_TRAIN_0852,train,1,不,I-CONCEPT
TCM_TRAIN_0852,train,2,升,I-CONCEPT
TCM_TRAIN_0852,train,3,清,I-CONCEPT
TCM_TRAIN_0852,train,4,常,O
TCM_TRAIN_0852,train,5,表,O
TCM_TRAIN_0852,train,6,现,O
TCM_TRAIN_0852,train,7,为,O
TCM_TRAIN_0852,train,8,清,B-SYNDROME
TCM_TRAIN_0852,train,9,阳,I-SYNDROME
TCM_TRAIN_0852,train,10,不,I-SYNDROME
TCM_TRAIN_0852,train,11,升,I-SYNDROME
TCM_TRAIN_0852,train,12,。,O
TCM_TRAIN_0853,train,0,脾,B-CONCEPT
TCM_TRAIN_0853,train,1,不,I-CONCEPT
TCM_TRAIN_0853,train,2,统,I-CONCEPT
TCM_TRAIN_0853,train,3,血,I-CONCEPT
TCM_TRAIN_0853,train,4,可,O
TCM_TRAIN_0853,train,5,导,O
TCM_TRAIN_0853,train,6,致,O
TCM_TRAIN_0853,train,7,血,B-CONCEPT
TCM_TRAIN_0853,train,8,溢,I-CONCEPT
TCM_TRAIN_0853,train,9,脉,I-CONCEPT
TCM_TRAIN_0853,train,10,外,I-CONCEPT
TCM_TRAIN_0853,train,11,。,O
TCM_TRAIN_0854,train,0,脾,B-CONCEPT
TCM_TRAIN_0854,train,1,不,I-CONCEPT
TCM_TRAIN_0854,train,2,统,I-CONCEPT
TCM_TRAIN_0854,train,3,血,I-CONCEPT
TCM_TRAIN_0854,train,4,常,O
TCM_TRAIN_0854,train,5,表,O
TCM_TRAIN_0854,train,6,现,O
TCM_TRAIN_0854,train,7,为,O
TCM_TRAIN_0854,train,8,血,B-CONCEPT
TCM_TRAIN_0854,train,9,溢,I-CONCEPT
TCM_TRAIN_0854,train,10,脉,I-CONCEPT
TCM_TRAIN_0854,train,11,外,I-CONCEPT
TCM_TRAIN_0854,train,12,。,O
TCM_TRAIN_0855,train,0,肝,B-CONCEPT
TCM_TRAIN_0855,train,1,气,I-CONCEPT
TCM_TRAIN_0855,train,2,郁,I-CONCEPT
TCM_TRAIN_0855,train,3,滞,I-CONCEPT
TCM_TRAIN_0855,train,4,可,O
TCM_TRAIN_0855,train,5,导,O
TCM_TRAIN_0855,train,6,致,O
TCM_TRAIN_0855,train,7,疏,B-SYNDROME
TCM_TRAIN_0855,train,8,泄,I-SYNDROME
TCM_TRAIN_0855,train,9,失,I-SYNDROME
TCM_TRAIN_0855,train,10,常,I-SYNDROME
TCM_TRAIN_0855,train,11,。,O
TCM_TRAIN_0856,train,0,肝,B-CONCEPT
TCM_TRAIN_0856,train,1,气,I-CONCEPT
TCM_TRAIN_0856,train,2,郁,I-CONCEPT
TCM_TRAIN_0856,train,3,滞,I-CONCEPT
TCM_TRAIN_0856,train,4,常,O
TCM_TRAIN_0856,train,5,表,O
TCM_TRAIN_0856,train,6,现,O
TCM_TRAIN_0856,train,7,为,O
TCM_TRAIN_0856,train,8,疏,B-SYNDROME
TCM_TRAIN_0856,train,9,泄,I-SYNDROME
TCM_TRAIN_0856,train,10,失,I-SYNDROME
TCM_TRAIN_0856,train,11,常,I-SYNDROME
TCM_TRAIN_0856,train,12,。,O
TCM_TRAIN_0857,train,0,肝,B-SYNDROME
TCM_TRAIN_0857,train,1,血,I-SYNDROME
TCM_TRAIN_0857,train,2,不,I-SYNDROME
TCM_TRAIN_0857,train,3,足,I-SYNDROME
TCM_TRAIN_0857,train,4,可,O
TCM_TRAIN_0857,train,5,导,O
TCM_TRAIN_0857,train,6,致,O
TCM_TRAIN_0857,train,7,筋,B-SYNDROME
TCM_TRAIN_0857,train,8,目,I-SYNDROME
TCM_TRAIN_0857,train,9,失,I-SYNDROME
TCM_TRAIN_0857,train,10,养,I-SYNDROME
TCM_TRAIN_0857,train,11,。,O
TCM_TRAIN_0858,train,0,肝,B-SYNDROME
TCM_TRAIN_0858,train,1,血,I-SYNDROME
TCM_TRAIN_0858,train,2,不,I-SYNDROME
TCM_TRAIN_0858,train,3,足,I-SYNDROME
TCM_TRAIN_0858,train,4,常,O
TCM_TRAIN_0858,train,5,表,O
TCM_TRAIN_0858,train,6,现,O
TCM_TRAIN_0858,train,7,为,O
TCM_TRAIN_0858,train,8,筋,B-SYNDROME
TCM_TRAIN_0858,train,9,目,I-SYNDROME
TCM_TRAIN_0858,train,10,失,I-SYNDROME
TCM_TRAIN_0858,train,11,养,I-SYNDROME
TCM_TRAIN_0858,train,12,。,O
TCM_TRAIN_0859,train,0,肝,B-SYNDROME
TCM_TRAIN_0859,train,1,阴,I-SYNDROME
TCM_TRAIN_0859,train,2,不,I-SYNDROME
TCM_TRAIN_0859,train,3,足,I-SYNDROME
TCM_TRAIN_0859,train,4,可,O
TCM_TRAIN_0859,train,5,导,O
TCM_TRAIN_0859,train,6,致,O
TCM_TRAIN_0859,train,7,肝,B-SYNDROME
TCM_TRAIN_0859,train,8,阳,I-SYNDROME
TCM_TRAIN_0859,train,9,偏,I-SYNDROME
TCM_TRAIN_0859,train,10,亢,I-SYNDROME
TCM_TRAIN_0859,train,11,。,O
TCM_TRAIN_0860,train,0,肝,B-SYNDROME
TCM_TRAIN_0860,train,1,阴,I-SYNDROME
TCM_TRAIN_0860,train,2,不,I-SYNDROME
TCM_TRAIN_0860,train,3,足,I-SYNDROME
TCM_TRAIN_0860,train,4,常,O
TCM_TRAIN_0860,train,5,表,O
TCM_TRAIN_0860,train,6,现,O
TCM_TRAIN_0860,train,7,为,O
TCM_TRAIN_0860,train,8,肝,B-SYNDROME
TCM_TRAIN_0860,train,9,阳,I-SYNDROME
