id,split,zh,spans_json,span_count,char_count,labels_json
TCM_DEV_0051,dev,脾土健运有助于精微化生。,"[{""start"":0,""end"":2,""text"":""脾土"",""type"":""ORGAN""},{""start"":2,""end"":4,""text"":""健运"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""精微"",""type"":""CONCEPT""}]",3,12,"[""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0052,dev,气为血之帅。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":2,""end"":5,""text"":""血之帅"",""type"":""CONCEPT""}]",2,6,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0053,dev,血为气之母。,"[{""start"":0,""end"":1,""text"":""血"",""type"":""CONCEPT""},{""start"":2,""end"":5,""text"":""气之母"",""type"":""CONCEPT""}]",2,6,"[""B-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0054,dev,气行则血行。,"[{""start"":0,""end"":1,""text"":""气"",""type"":""CONCEPT""},{""start"":3,""end"":4,""text"":""血"",""type"":""CONCEPT""}]",2,6,"[""B-CONCEPT"",""O"",""O"",""B-CONCEPT"",""O"",""O""]"
TCM_DEV_0055,dev,气滞则血瘀。,"[{""start"":0,""end"":2,""text"":""气滞"",""type"":""SYNDROME""},{""start"":3,""end"":5,""text"":""血瘀"",""type"":""SYNDROME""}]",2,6,"[""B-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_DEV_0056,dev,血脱可导致气脱。,"[{""start"":0,""end"":2,""text"":""血脱"",""type"":""CONCEPT""},{""start"":5,""end"":7,""text"":""气脱"",""type"":""CONCEPT""}]",2,8,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0057,dev,津液充足可以维持肌肤润泽。,"[{""start"":0,""end"":2,""text"":""津液"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""肌肤"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""润泽"",""type"":""CONCEPT""}]",3,13,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0058,dev,津液亏少可导致腠理干涩。,"[{""start"":0,""end"":2,""text"":""津液"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""腠理"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""干涩"",""type"":""CONCEPT""}]",3,12,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0059,dev,肺气宣发布散津液于皮毛。,"[{""start"":0,""end"":2,""text"":""肺气"",""type"":""ORGAN""},{""start"":6,""end"":8,""text"":""津液"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""皮毛"",""type"":""ORGAN""}]",3,12,"[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-ORGAN"",""I-ORGAN"",""O""]"
TCM_DEV_0060,dev,脾气转输水谷精微。,"[{""start"":0,""end"":2,""text"":""脾气"",""type"":""ORGAN""},{""start"":2,""end"":4,""text"":""转输"",""type"":""CONCEPT""},{""start"":4,""end"":8,""text"":""水谷精微"",""type"":""CONCEPT""}]",3,9,"[""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0061,dev,肾气蒸化水液。,"[{""start"":0,""end"":2,""text"":""肾气"",""type"":""ORGAN""},{""start"":2,""end"":4,""text"":""蒸化"",""type"":""CONCEPT""},{""start"":4,""end"":6,""text"":""水液"",""type"":""CONCEPT""}]",3,7,"[""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0062,dev,三焦通调水道以运行津液。,"[{""start"":0,""end"":2,""text"":""三焦"",""type"":""ORGAN""},{""start"":4,""end"":6,""text"":""水道"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""津液"",""type"":""CONCEPT""}]",3,12,"[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0063,dev,胆汁排泄不畅可影响饮食消化。,"[{""start"":0,""end"":4,""text"":""胆汁排泄"",""type"":""CONCEPT""},{""start"":9,""end"":13,""text"":""饮食消化"",""type"":""CONCEPT""}]",2,14,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0064,dev,胃气下降保证糟粕下传。,"[{""start"":0,""end"":2,""text"":""胃气"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""糟粕"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""下传"",""type"":""CONCEPT""}]",3,11,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0065,dev,大肠津亏可使粪便干结。,"[{""start"":0,""end"":2,""text"":""大肠"",""type"":""ORGAN""},{""start"":2,""end"":4,""text"":""津亏"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""粪便干结"",""type"":""CONCEPT""}]",3,11,"[""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0066,dev,膀胱气化有助于尿液排出。,"[{""start"":0,""end"":4,""text"":""膀胱气化"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""尿液"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""排出"",""type"":""CONCEPT""}]",3,12,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0067,dev,女子胞功能依赖肝肾和冲任。,"[{""start"":0,""end"":3,""text"":""女子胞"",""type"":""ORGAN""},{""start"":7,""end"":9,""text"":""肝肾"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""冲任"",""type"":""CONCEPT""}]",3,13,"[""B-ORGAN"",""I-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0068,dev,冲脉血海充盛有助于月经调畅。,"[{""start"":0,""end"":2,""text"":""冲脉"",""type"":""ORGAN""},{""start"":2,""end"":4,""text"":""血海"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""月经"",""type"":""CONCEPT""}]",3,14,"[""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0069,dev,任脉通畅有助于胞胎功能。,"[{""start"":0,""end"":2,""text"":""任脉"",""type"":""ORGAN""},{""start"":7,""end"":9,""text"":""胞胎"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""功能"",""type"":""CONCEPT""}]",3,12,"[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0070,dev,督脉阳气充盛可温煦全身。,"[{""start"":0,""end"":2,""text"":""督脉"",""type"":""ORGAN""},{""start"":2,""end"":4,""text"":""阳气"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""温煦"",""type"":""CONCEPT""}]",3,12,"[""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0071,dev,带脉失约可影响诸经约束。,"[{""start"":0,""end"":2,""text"":""带脉"",""type"":""ORGAN""},{""start"":7,""end"":9,""text"":""诸经"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""约束"",""type"":""CONCEPT""}]",3,12,"[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0072,dev,经筋失养可导致筋脉拘挛。,"[{""start"":0,""end"":2,""text"":""经筋"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""筋脉"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""拘挛"",""type"":""CONCEPT""}]",3,12,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0073,dev,皮部受邪可通过经络内传。,"[{""start"":0,""end"":2,""text"":""皮部"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""经络"",""type"":""ORGAN""},{""start"":9,""end"":11,""text"":""内传"",""type"":""CONCEPT""}]",3,12,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0074,dev,腧穴反应可以提示经络病变。,"[{""start"":0,""end"":2,""text"":""腧穴"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""反应"",""type"":""CONCEPT""},{""start"":8,""end"":12,""text"":""经络病变"",""type"":""CONCEPT""}]",3,13,"[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0075,dev,表邪未解可继续向里传变。,"[{""start"":0,""end"":2,""text"":""表邪"",""type"":""CONCEPT""},{""start"":8,""end"":9,""text"":""里"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""传变"",""type"":""CONCEPT""}]",3,12,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0076,dev,里热炽盛可耗气伤津。,"[{""start"":0,""end"":4,""text"":""里热炽盛"",""type"":""SYNDROME""},{""start"":6,""end"":7,""text"":""气"",""type"":""CONCEPT""}]",2,10,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0077,dev,寒邪直中可损伤脾肾阳气。,"[{""start"":0,""end"":2,""text"":""寒邪"",""type"":""CONCEPT""},{""start"":7,""end"":11,""text"":""脾肾阳气"",""type"":""CONCEPT""}]",2,12,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0078,dev,湿热下注可影响膀胱气化。,"[{""start"":0,""end"":4,""text"":""湿热下注"",""type"":""SYNDROME""},{""start"":7,""end"":11,""text"":""膀胱气化"",""type"":""CONCEPT""}]",2,12,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0079,dev,痰热上扰可蒙蔽清窍。,"[{""start"":0,""end"":2,""text"":""痰热"",""type"":""CONCEPT""},{""start"":5,""end"":7,""text"":""蒙蔽"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""清窍"",""type"":""CONCEPT""}]",3,10,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0080,dev,瘀血阻络可使疼痛夜间加重。,"[{""start"":0,""end"":4,""text"":""瘀血阻络"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""疼痛"",""type"":""SYMPTOM""},{""start"":8,""end"":10,""text"":""夜间"",""type"":""CONCEPT""}]",3,13,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYMPTOM"",""I-SYMPTOM"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0081,dev,气虚推动无力可导致瘀阻。,"[{""start"":0,""end"":2,""text"":""气虚"",""type"":""SYNDROME""},{""start"":2,""end"":6,""text"":""推动无力"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""瘀阻"",""type"":""CONCEPT""}]",3,12,"[""B-SYNDROME"",""I-SYNDROME"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0082,dev,小儿风热犯肺可导致咳嗽发热。,"[{""start"":0,""end"":2,""text"":""小儿"",""type"":""CONCEPT""},{""start"":2,""end"":6,""text"":""风热犯肺"",""type"":""SYNDROME""},{""start"":9,""end"":11,""text"":""咳嗽"",""type"":""DISEASE""}]",3,14,"[""B-CONCEPT"",""I-CONCEPT"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-DISEASE"",""I-DISEASE"",""O"",""O"",""O""]"
TCM_DEV_0083,dev,小儿痰热壅肺可导致喘促痰鸣。,"[{""start"":0,""end"":2,""text"":""小儿"",""type"":""CONCEPT""},{""start"":2,""end"":6,""text"":""痰热壅肺"",""type"":""SYNDROME""},{""start"":9,""end"":11,""text"":""喘促"",""type"":""CONCEPT""}]",3,14,"[""B-CONCEPT"",""I-CONCEPT"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0084,dev,小儿脾虚夹湿可导致食少便溏。,"[{""start"":0,""end"":2,""text"":""小儿"",""type"":""CONCEPT""},{""start"":2,""end"":6,""text"":""脾虚夹湿"",""type"":""CONCEPT""},{""start"":11,""end"":13,""text"":""便溏"",""type"":""SYMPTOM""}]",3,14,"[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-SYMPTOM"",""I-SYMPTOM"",""O""]"
TCM_DEV_0085,dev,小儿肾虚不固可导致遗尿频作。,"[{""start"":0,""end"":2,""text"":""小儿"",""type"":""CONCEPT""},{""start"":2,""end"":6,""text"":""肾虚不固"",""type"":""SYNDROME""},{""start"":9,""end"":11,""text"":""遗尿"",""type"":""CONCEPT""}]",3,14,"[""B-CONCEPT"",""I-CONCEPT"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0086,dev,小儿肝风内动可导致惊厥抽搐。,"[{""start"":0,""end"":2,""text"":""小儿"",""type"":""CONCEPT""},{""start"":2,""end"":6,""text"":""肝风内动"",""type"":""CONCEPT""},{""start"":9,""end"":11,""text"":""惊厥"",""type"":""SYMPTOM""}]",3,14,"[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-SYMPTOM"",""I-SYMPTOM"",""O"",""O"",""O""]"
TCM_DEV_0087,dev,外科热毒炽盛可使局部红肿明显。,"[{""start"":2,""end"":6,""text"":""热毒炽盛"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""局部"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""红肿"",""type"":""SYMPTOM""}]",3,15,"[""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-SYMPTOM"",""I-SYMPTOM"",""O"",""O"",""O""]"
TCM_DEV_0088,dev,外科寒湿凝滞可使肿块平塌。,"[{""start"":2,""end"":6,""text"":""寒湿凝滞"",""type"":""SYNDROME""},{""start"":8,""end"":10,""text"":""肿块"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""平塌"",""type"":""CONCEPT""}]",3,13,"[""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0089,dev,外科气血不足可使脓液清稀。,"[{""start"":2,""end"":6,""text"":""气血不足"",""type"":""SYNDROME""},{""start"":8,""end"":10,""text"":""脓液"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""清稀"",""type"":""CONCEPT""}]",3,13,"[""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0090,dev,外科毒邪壅滞可使脓苔难脱。,"[{""start"":2,""end"":6,""text"":""毒邪壅滞"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""脓苔"",""type"":""CONCEPT""},{""start"":10,""end"":12,""text"":""难脱"",""type"":""CONCEPT""}]",3,13,"[""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0091,dev,正气来复可促进疮面收敛。,"[{""start"":0,""end"":2,""text"":""正气"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""疮面"",""type"":""SYMPTOM""},{""start"":9,""end"":11,""text"":""收敛"",""type"":""CONCEPT""}]",3,12,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-SYMPTOM"",""I-SYMPTOM"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0092,dev,心气亏虚可使血脉鼓动无力。,"[{""start"":0,""end"":4,""text"":""心气亏虚"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""血脉"",""type"":""CONCEPT""}]",2,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]"
TCM_DEV_0093,dev,心阳亏虚可使胸阳不振。,"[{""start"":0,""end"":4,""text"":""心阳亏虚"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""胸阳"",""type"":""CONCEPT""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0094,dev,心血不足可使面色失华。,"[{""start"":0,""end"":4,""text"":""心血不足"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""面色"",""type"":""CONCEPT""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0095,dev,心阴不足可使虚热内扰。,"[{""start"":0,""end"":4,""text"":""心阴不足"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""虚热"",""type"":""SYNDROME""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]"
TCM_DEV_0096,dev,痰迷心窍可导致意识不清。,"[{""start"":0,""end"":4,""text"":""痰迷心窍"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""意识"",""type"":""CONCEPT""}]",2,12,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0097,dev,肺气郁闭可使呼吸不利。,"[{""start"":0,""end"":4,""text"":""肺气郁闭"",""type"":""SYMPTOM""},{""start"":6,""end"":8,""text"":""呼吸"",""type"":""CONCEPT""}]",2,11,"[""B-SYMPTOM"",""I-SYMPTOM"",""I-SYMPTOM"",""I-SYMPTOM"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0098,dev,肺热炽盛可迫津外泄。,"[{""start"":0,""end"":4,""text"":""肺热炽盛"",""type"":""SYNDROME""}]",1,10,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""O"",""O"",""O""]"
TCM_DEV_0099,dev,肺燥失润可导致干咳。,"[{""start"":0,""end"":2,""text"":""肺燥"",""type"":""CONCEPT""},{""start"":2,""end"":4,""text"":""失润"",""type"":""CONCEPT""},{""start"":7,""end"":9,""text"":""干咳"",""type"":""CONCEPT""}]",3,10,"[""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]"
TCM_DEV_0100,dev,肺虚失宣可使卫表不固。,"[{""start"":0,""end"":2,""text"":""肺虚"",""type"":""CONCEPT""},{""start"":6,""end"":10,""text"":""卫表不固"",""type"":""SYNDROME""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]"
TCM_DEV_0101,dev,脾气亏虚可使中焦运化无力。,"[{""start"":0,""end"":4,""text"":""脾气亏虚"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""中焦"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""运化"",""type"":""CONCEPT""}]",3,13,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0102,dev,脾阳虚弱可使水湿不化。,"[{""start"":0,""end"":4,""text"":""脾阳虚弱"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""水湿"",""type"":""CONCEPT""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0103,dev,脾虚湿盛可使清阳不升。,"[{""start"":0,""end"":4,""text"":""脾虚湿盛"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""清阳"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0104,dev,脾胃不和可使升降失常。,"[{""start"":0,""end"":4,""text"":""脾胃不和"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""升降"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0105,dev,肝郁气滞可使经络不畅。,"[{""start"":0,""end"":4,""text"":""肝郁气滞"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""经络"",""type"":""ORGAN""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O""]"
TCM_DEV_0106,dev,肝火扰上可使头目胀痛。,"[{""start"":0,""end"":2,""text"":""肝火"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""头目"",""type"":""CONCEPT""},{""start"":8,""end"":10,""text"":""胀痛"",""type"":""SYMPTOM""}]",3,11,"[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-SYMPTOM"",""I-SYMPTOM"",""O""]"
TCM_DEV_0107,dev,肝阴不足可使肝阳偏亢。,"[{""start"":0,""end"":4,""text"":""肝阴不足"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""肝阳"",""type"":""CONCEPT""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0108,dev,肝血亏虚可使爪甲失荣。,"[{""start"":0,""end"":4,""text"":""肝血亏虚"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""爪甲"",""type"":""CONCEPT""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0109,dev,肾气亏虚可使摄纳无权。,"[{""start"":0,""end"":4,""text"":""肾气亏虚"",""type"":""SYNDROME""},{""start"":6,""end"":8,""text"":""摄纳"",""type"":""CONCEPT""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0110,dev,肾阴亏耗可使虚火内生。,"[{""start"":0,""end"":4,""text"":""肾阴亏耗"",""type"":""CONCEPT""},{""start"":6,""end"":8,""text"":""虚火"",""type"":""CONCEPT""}]",2,11,"[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]"
TCM_DEV_0111,dev,肾阳不足可使命门火弱。,"[{""start"":0,""end"":4,""text"":""肾阳不足"",""type"":""SYNDROME""},{""start"":6,""end"":9,""text"":""命门火"",""type"":""CONCEPT""}]",2,11,"[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O""]"
